#{"t_start": 1644588046.7201111, "env_id": null}
r,l,t
-611,203,83.520461
40,40,83.60768
-598,216,84.056344
-630,184,84.402448
26,26,84.444686
221,221,84.810323
34,34,84.884295
37,37,84.992574
53,53,85.131159
119,119,85.340022
120,120,85.560533
78,78,85.684821
44,44,85.771256
116,116,85.995829
21,21,86.031888
-560,254,86.521981
4,4,86.531192
116,116,86.759395
82,82,86.92781
1,1,86.931528
109,109,87.223272
65,65,87.357155
48,48,88.710214
172,172,89.04374
90,90,89.181559
189,189,89.558384
-682,132,89.80458
48,48,89.908592
13,13,89.938913
79,79,90.09937
25,25,90.14838
6,6,90.162438
113,113,90.379849
26,26,90.428605
125,125,90.670948
129,129,90.909463
72,72,91.042568
23,23,91.083171
27,27,91.130986
-617,197,91.490065
20,20,91.52259
88,88,91.681715
248,149,91.938546
287,188,92.296771
114,114,93.866978
17,17,93.89355
78,78,94.013712
35,35,94.083949
41,41,94.165833
150,150,94.450941
8,8,94.472757
57,57,94.584902
-578,236,95.067727
133,133,95.435031
148,148,95.690061
91,91,95.870639
136,136,96.138896
152,152,96.386646
-641,173,96.652991
-659,155,96.891929
122,122,97.085009
-631,183,97.364921
138,138,98.672554
2,2,98.676793
37,37,98.733058
233,134,98.955205
98,98,99.10568
125,125,99.293865
-656,158,99.534588
267,168,99.787211
4,4,99.794598
20,20,99.825596
68,68,99.932928
358,259,100.338531
98,98,100.487686
84,84,100.616324
251,251,100.998164
116,116,101.172723
-687,127,101.389866
92,92,101.544815
67,67,101.653258
-618,196,103.091336
33,33,103.14449
115,115,103.316339
-631,183,103.596393
173,173,103.857936
-680,134,104.058382
68,68,104.163697
348,249,104.65364
90,90,104.846591
-652,162,105.108774
134,134,105.367383
-672,142,105.616787
-610,204,106.020434
119,119,106.247083
22,22,106.288287
-562,252,108.13759
1,1,108.144079
55,55,108.250434
182,182,108.523327
176,176,108.879123
53,53,108.986752
-548,266,109.519704
119,119,109.731949
19,19,109.770663
111,111,110.087627
117,117,110.318876
-630,184,110.708939
151,151,111.078958
2,2,111.083448
68,68,111.2073
121,121,111.448041
243,243,111.980215
95,95,113.315221
43,43,113.390825
81,81,113.513561
45,45,113.581174
280,181,113.937308
459,459,114.679992
140,140,114.908157
164,164,115.268682
56,56,115.384529
25,25,115.434135
-592,222,115.794497
-597,217,116.216356
-632,182,116.630031
273,174,116.95867
123,123,118.429742
35,35,118.488451
52,52,118.568594
21,21,118.601141
-491,323,119.086736
131,131,119.282917
374,275,119.697561
85,85,119.824312
66,66,119.923662
-622,192,120.208132
143,143,120.437956
-635,179,120.797551
15,15,120.826151
45,45,120.896688
234,234,121.274125
-641,173,122.751772
339,240,123.239835
26,26,123.291664
12,12,123.316556
28,28,123.369546
43,43,123.439296
53,53,123.525194
90,90,123.664386
61,61,123.756769
172,172,124.014905
54,54,124.096473
180,180,124.388649
63,63,124.4849
38,38,124.543796
-569,245,124.917377
51,51,124.99528
137,137,125.223545
-581,233,125.660454
42,42,125.729386
77,77,125.858986
159,159,126.107882
7,7,126.122667
-643,171,127.619363
18,18,127.666414
-583,231,128.235598
-600,214,128.601658
72,72,128.718821
213,213,129.045338
-662,152,129.280346
72,72,129.403619
318,219,129.896836
5,5,129.905865
46,46,129.981281
88,88,130.121529
-530,284,130.568786
44,44,130.636748
-589,225,130.995903
134,134,132.297942
310,310,132.781209
9,9,132.796196
410,311,133.271191
170,170,133.534015
-634,180,133.806207
-659,155,134.035164
-657,157,134.266417
-644,170,134.531493
214,214,134.867925
27,27,134.909329
242,242,136.433214
358,259,136.824248
16,16,136.849514
114,114,137.020892
18,18,137.049516
-494,320,137.532573
215,215,137.855099
286,286,138.284606
11,11,138.30241
-622,192,138.58775
166,166,138.840317
68,68,138.942289
44,44,139.009028
251,251,139.401158
222,222,140.836569
13,13,140.85707
115,115,141.040521
162,162,141.313641
-562,252,141.69206
52,52,141.770859
70,70,141.877006
92,92,142.015979
138,138,142.223727
181,181,142.519981
83,83,142.65169
16,16,142.677502
28,28,142.720877
48,48,142.799564
-629,185,143.082733
43,43,143.149427
128,128,143.343553
110,110,143.51379
28,28,143.56269
167,167,144.977576
51,51,145.082156
56,56,145.177915
121,121,145.370603
47,47,145.451212
16,16,145.479429
56,56,145.575177
29,29,145.625878
1,1,145.629071
87,87,145.764235
-613,201,146.077158
7,7,146.089058
190,190,146.386941
212,212,146.717088
109,109,146.888824
-612,202,147.205718
35,35,147.26072
-494,320,147.759888
121,121,147.952238
80,80,148.077942
126,126,149.483867
-643,171,149.741793
-530,284,150.216765
-458,356,150.82308
-511,303,151.308763
-618,196,151.630631
107,107,151.806968
42,42,151.87739
-622,192,152.19489
-534,280,152.634726
68,68,152.736117
-597,217,154.181247
115,115,154.358954
220,220,154.704839
20,20,154.735538
92,92,154.872973
12,12,154.89562
4,4,154.903081
82,82,155.030023
29,29,155.075545
196,196,155.386476
109,109,155.554552
-503,311,156.046395
121,121,156.229636
-634,180,156.4982
-571,243,156.863389
80,80,156.985061
235,136,158.386359
24,24,158.428912
-565,249,158.838145
-597,217,159.168515
-510,304,159.650727
22,22,159.684729
54,54,159.765868
273,174,160.024186
-656,158,160.257618
85,85,160.385178
9,9,160.399887
123,123,160.58478
-427,387,161.166085
-647,167,162.516564
83,83,162.67146
28,28,162.751101
-624,190,163.134592
-619,195,163.65899
51,51,163.746034
-576,238,164.22082
132,132,164.510635
53,53,164.602014
4,4,164.60919
-648,166,164.905251
56,56,164.993192
40,40,165.055874
157,157,165.3071
92,92,165.454894
-612,202,165.79696
125,125,165.981912
147,147,166.204524
-632,182,167.836209
42,42,167.912487
49,49,167.987595
138,138,168.241951
43,43,168.339463
11,11,168.362956
14,14,168.389169
30,30,168.435883
50,50,168.510805
97,97,168.687101
98,98,168.891989
350,350,169.534713
78,78,169.743213
145,145,170.054076
96,96,170.238593
-641,173,170.549038
77,77,170.732498
73,73,170.860155
58,58,170.975157
30,30,171.024079
-580,234,171.484962
6,6,171.496028
118,118,173.013403
-649,165,173.320472
197,197,173.632899
73,73,173.744037
143,143,173.961251
-568,246,174.392468
113,113,174.617369
52,52,174.729863
-590,224,175.142887
72,72,175.25324
77,77,175.436772
216,216,175.853614
122,122,176.149024
181,181,176.472294
66,66,176.589617
18,18,176.618282
61,61,178.073687
55,55,178.158849
200,200,178.493158
34,34,178.54749
63,63,178.647076
-666,148,178.87854
74,74,179.003002
17,17,179.033212
119,119,179.233025
-612,202,179.541845
241,241,179.903237
-676,138,180.107848
277,277,180.525544
90,90,180.677526
-527,287,181.120982
-628,186,182.520622
184,184,182.797271
201,201,183.099935
9,9,183.114696
47,47,183.185816
203,203,183.486936
29,29,183.53105
28,28,183.574277
11,11,183.591891
173,173,183.848949
-654,160,184.096723
255,255,184.55244
71,71,184.665105
13,13,184.689239
43,43,184.780162
35,35,184.84047
74,74,184.961111
163,163,185.243134
15,15,185.267754
69,69,185.379863
48,48,185.459527
11,11,185.478671
128,128,186.803716
-625,189,187.085742
-436,378,187.656868
79,79,187.776501
-652,162,188.017156
245,245,188.54119
-561,253,189.050338
160,160,189.292686
11,11,189.316441
78,78,189.439525
-625,189,189.722614
145,145,189.938602
-670,144,191.253526
113,113,191.421046
255,156,191.655441
107,107,191.817051
43,43,191.881673
47,47,191.952903
62,62,192.048321
31,31,192.096923
48,48,192.169504
80,80,192.291146
180,180,192.560177
42,42,192.626966
72,72,192.735323
65,65,192.834108
87,87,192.96462
12,12,192.983616
6,6,192.993712
7,7,193.005212
2,2,193.009481
41,41,193.071135
-687,127,193.258853
135,135,193.465698
5,5,193.474374
90,90,193.608668
179,179,193.87688
87,87,194.006405
153,153,194.234719
140,140,195.547225
-613,201,195.861138
223,223,196.201431
107,107,196.366064
144,144,196.594606
-621,193,196.888343
27,27,196.931589
375,276,197.386725
51,51,197.463203
-565,249,197.834423
151,151,198.059513
145,145,198.288635
54,54,198.369867
93,93,198.507908
10,10,198.52381
-590,224,199.999683
87,87,200.137277
60,60,200.2314
22,22,200.267111
59,59,200.359404
42,42,200.425719
24,24,200.463839
255,255,200.861853
9,9,200.876926
15,15,200.901313
110,110,201.075561
97,97,201.249992
-631,183,201.536888
49,49,201.613703
30,30,201.661931
28,28,201.706455
3,3,201.712381
15,15,201.736543
7,7,201.748848
12,12,201.769556
24,24,201.808324
5,5,201.817269
5,5,201.826173
6,6,201.836823
1,1,201.839604
39,39,201.900407
15,15,201.924576
41,41,201.988759
7,7,202.000424
24,24,202.037334
54,54,202.118338
26,26,202.157566
29,29,202.202541
46,46,202.27129
10,10,202.28749
1,1,202.290242
41,41,202.352681
32,32,202.402072
28,28,202.444614
6,6,202.454664
12,12,202.47335
2,2,202.477546
4,4,202.484736
28,28,202.528082
1,1,202.530836
11,11,202.548336
9,9,202.562666
8,8,202.57583
32,32,202.623896
6,6,202.633957
15,15,202.657308
31,31,202.704447
15,15,202.728187
4,4,202.735462
14,14,202.757997
6,6,202.768525
3,3,202.774611
10,10,202.791367
4,4,202.798852
2,2,202.804165
1,1,202.807325
13,13,202.830886
21,21,202.871789
26,26,202.935302
8,8,204.252908
5,5,204.262044
77,77,204.385035
61,61,204.500091
18,18,204.534386
22,22,204.573953
12,12,204.59857
36,36,204.664509
13,13,204.685616
53,53,204.765832
2,2,204.770069
27,27,204.814167
23,23,204.849663
26,26,204.889011
32,32,204.937949
48,48,205.01298
8,8,205.026783
14,14,205.049868
82,82,205.220965
3,3,205.227623
25,25,205.268487
67,67,205.379619
10,10,205.396226
6,6,205.406419
6,6,205.417047
5,5,205.425727
13,13,205.446298
42,42,205.51121
39,39,205.571752
23,23,205.607322
4,4,205.61452
61,61,205.708644
13,13,205.73013
43,43,205.796804
64,64,205.894634
13,13,205.916074
37,37,205.972878
99,99,206.128907
8,8,206.143209
8,8,206.156817
13,13,206.183721
66,66,206.286272
143,143,206.50353
6,6,206.514214
46,46,206.584493
13,13,206.605657
24,24,206.643388
11,11,206.661429
14,14,206.683908
-666,148,206.912049
80,80,207.041042
12,12,207.060116
22,22,207.095844
66,66,207.199182
-640,174,207.466181
151,151,208.808527
42,42,208.873672
65,65,208.972204
80,80,209.097862
93,93,209.243497
128,128,209.442079
311,212,209.760779
-622,192,210.052399
298,199,210.354827
-661,153,210.583143
28,28,210.627776
-606,208,210.941673
258,159,211.183071
-661,153,211.421901
-626,188,211.706757
120,120,213.021385
133,133,213.222324
279,180,213.499986
29,29,213.545429
-628,186,213.828374
-639,175,214.105242
175,175,214.369738
-664,150,214.59559
247,148,214.815723
-472,342,215.359198
236,236,215.719493
-620,194,216.016678
25,25,216.055071
97,97,217.312406
-612,202,217.621716
69,69,218.372991
139,139,218.744431
187,187,219.230961
286,187,219.736487
108,108,219.99256
96,96,220.216945
145,145,220.528557
65,65,220.670249
102,102,220.933382
160,160,221.349245
104,104,221.62906
18,18,221.671111
57,57,221.802248
40,40,221.897676
164,164,222.263825
140,140,223.763398
-667,147,224.00262
53,53,224.084564
90,90,224.223557
9,9,224.23817
15,15,224.262097
9,9,224.276999
95,95,224.419758
60,60,224.519545
159,159,224.786637
93,93,224.929892
77,77,225.063355
379,280,225.503226
296,197,225.801943
88,88,225.934556
91,91,226.0769
41,41,226.141942
69,69,226.246255
57,57,226.332678
141,141,226.545017
31,31,226.593184
198,198,226.891158
-657,157,228.244465
-584,230,228.591802
19,19,228.621402
45,45,228.689881
254,155,228.927361
-634,180,229.238847
120,120,229.455154
372,273,229.863954
76,76,229.983032
17,17,230.009502
175,175,230.280218
2,2,230.284503
85,85,230.416092
258,159,230.653236
75,75,230.766446
-627,187,231.068207
