#{"t_start": 1644494328.2548292, "env_id": null}
r,l,t
1,1,23.052409
1,1,23.054169
1,1,23.055708
1,1,23.058579
1,1,23.113694
4,4,23.122275
2,2,23.126386
1,1,23.138016
2,2,23.17595
2,2,23.17932
1,1,23.194374
4,4,23.265828
1,1,23.294345
2,2,23.299255
6,6,23.309646
1,1,23.312391
4,4,23.323703
2,2,23.327021
1,1,23.330283
2,2,23.360396
3,3,23.371849
2,2,23.375397
2,2,23.379151
1,1,23.383572
3,3,23.400142
1,1,23.403998
1,1,23.406155
1,1,23.411318
1,1,23.432891
1,1,23.436296
5,5,23.445149
1,1,23.449683
1,1,23.457915
2,2,23.466029
2,2,23.470685
5,5,23.483026
1,1,23.490402
2,2,23.494705
3,3,23.499465
3,3,23.504086
1,1,23.511346
2,2,23.515211
1,1,23.5183
1,1,23.521523
1,1,23.529784
3,3,23.535545
1,1,23.537767
1,1,23.541054
1,1,23.580402
1,1,23.583508
1,1,23.585759
1,1,23.58829
4,4,23.599841
3,3,23.604186
4,4,23.616033
1,1,23.617984
3,3,23.638096
2,2,23.648443
4,4,23.655898
4,4,23.665545
3,3,23.683824
1,1,23.685749
1,1,23.692958
1,1,23.694794
1,1,23.704959
1,1,23.706935
1,1,23.708621
1,1,23.711052
1,1,23.722253
2,2,23.726133
3,3,23.731663
4,4,23.754307
1,1,23.764712
1,1,23.768262
1,1,23.777129
2,2,23.783763
1,1,23.787659
5,5,23.79542
1,1,23.797816
3,3,23.801124
1,1,23.805058
2,2,23.811337
1,1,23.81324
3,3,23.817446
2,2,23.824793
1,1,23.826766
1,1,23.828532
1,1,23.831117
1,1,23.837952
3,3,23.841595
1,1,23.843264
2,2,23.846228
1,1,23.855476
2,2,23.858367
1,1,23.86047
3,3,23.865
3,3,23.876364
4,4,23.881102
3,3,23.885326
1,1,23.889088
4,4,23.900319
1,1,23.903033
2,2,23.907175
1,1,23.90981
1,1,23.914391
1,1,23.916569
1,1,23.918333
3,3,23.922795
1,1,23.92816
4,4,23.961724
2,2,23.964984
1,1,23.977949
2,2,23.989152
1,1,23.995738
3,3,24.05503
1,1,24.058274
3,3,24.085403
2,2,24.088602
1,1,24.091324
1,1,24.092848
3,3,24.098523
1,1,24.100156
1,1,24.101611
1,1,24.103051
2,2,24.107618
3,3,24.111544
2,2,24.115423
2,2,24.152765
2,2,24.163842
2,2,24.166328
1,1,24.167851
4,4,24.175475
1,1,24.20129
1,1,24.20428
2,2,24.213155
3,3,24.22418
2,2,24.232721
1,1,24.23804
1,1,24.242625
1,1,24.253995
1,1,24.257693
2,2,24.266553
2,2,24.309065
3,3,24.319231
1,1,24.322515
1,1,24.329504
2,2,24.333197
3,3,24.338502
1,1,24.34297
2,2,24.35297
2,2,24.356815
3,3,24.36221
3,3,24.36997
1,1,24.375722
2,2,24.383174
3,3,24.397781
2,2,24.403932
1,1,24.410265
1,1,24.414844
1,1,24.418728
1,1,24.421699
1,1,24.429979
3,3,24.436308
1,1,24.438853
7,7,24.453663
1,1,24.456179
3,3,24.464413
1,1,24.470447
3,3,24.47794
4,4,24.485054
1,1,24.487851
4,4,24.499922
1,1,24.5025
1,1,24.511222
2,2,24.517087
1,1,24.518825
3,3,24.529473
3,3,24.53643
4,4,24.550335
2,2,24.553497
2,2,24.561188
2,2,24.56972
1,1,24.571395
1,1,24.575765
1,1,24.578772
1,1,24.582308
1,1,24.584008
3,3,24.594782
8,8,24.652178
1,1,24.664168
1,1,24.671115
1,1,24.679063
1,1,24.689565
1,1,24.700121
1,1,24.708488
1,1,24.7143
1,1,24.717316
1,1,24.726639
1,1,24.737733
3,3,24.741477
1,1,24.751661
3,3,24.758238
1,1,24.764223
1,1,24.767199
3,3,24.779332
1,1,24.790419
1,1,24.793373
3,3,24.803525
1,1,24.809518
1,1,24.813957
1,1,24.816335
3,3,24.822829
3,3,24.833697
3,3,24.840695
1,1,24.845999
2,2,24.852563
1,1,24.855327
3,3,24.876532
1,1,24.879896
4,4,24.890316
1,1,24.894559
1,1,24.897977
2,2,24.90177
1,1,24.908758
2,2,24.915316
1,1,24.917831
4,4,24.928046
1,1,24.935519
1,1,24.938903
2,2,24.952861
1,1,24.956049
2,2,24.958425
2,2,24.968908
1,1,24.97354
1,1,24.976548
1,1,24.984716
1,1,24.990432
2,2,25.00333
1,1,25.005172
2,2,25.007603
1,1,25.01141
2,2,25.015914
5,5,25.021872
1,1,25.025841
1,1,25.031657
2,2,25.035269
2,2,25.037996
1,1,25.042231
1,1,25.054197
3,3,25.060419
1,1,25.062093
2,2,25.069801
4,4,25.084888
4,4,25.088892
3,3,25.092971
3,3,25.100835
3,3,25.108961
2,2,25.111659
2,2,25.120878
1,1,25.124797
1,1,25.135292
3,3,25.141529
3,3,25.15347
1,1,25.156616
2,2,25.17096
5,5,25.185226
1,1,25.190145
2,2,25.195498
1,1,25.200149
3,3,25.207749
2,2,25.209986
1,1,25.21214
3,3,25.229881
4,4,25.236732
1,1,25.238873
1,1,25.240963
1,1,25.243282
1,1,25.254027
1,1,25.255787
2,2,25.258239
3,3,25.268652
1,1,25.270331
1,1,25.274255
3,3,25.292209
1,1,25.297299
1,1,25.303777
1,1,25.307382
1,1,25.310068
3,3,25.319705
4,4,25.329731
2,2,25.337953
1,1,25.339706
1,1,25.34327
3,3,25.352559
1,1,25.356646
1,1,25.359181
2,2,25.363183
2,2,25.370858
2,2,25.374958
1,1,25.376733
3,3,25.383878
1,1,25.387097
3,3,25.392792
2,2,25.396881
4,4,25.405342
2,2,25.408221
1,1,25.410113
1,1,25.412864
1,1,25.416901
3,3,25.423456
1,1,25.425819
2,2,25.45518
1,1,25.466905
5,5,25.475822
2,2,25.479409
3,3,25.490936
5,5,25.502551
3,3,25.507711
1,1,25.509315
3,3,25.518282
4,4,25.530766
11,11,25.547127
4,4,25.553143
1,1,25.559125
3,3,25.591213
7,7,25.606761
4,4,25.61591
3,3,25.694486
4,4,25.705906
1,1,25.707894
1,1,25.709962
1,1,25.712805
2,2,25.727543
3,3,25.735002
2,2,25.739414
1,1,25.744377
1,1,25.758527
1,1,25.760562
1,1,25.765205
1,1,25.774982
1,1,25.782649
1,1,25.786337
1,1,25.789105
1,1,25.798006
1,1,25.827649
1,1,25.835352
1,1,25.839512
1,1,25.841141
2,2,25.856695
1,1,25.860447
2,2,25.871887
1,1,25.873862
1,1,25.892725
2,2,25.89733
1,1,25.910888
1,1,25.92906
4,4,25.940894
1,1,25.943531
2,2,25.954549
3,3,25.969863
2,2,25.979784
5,5,25.98833
3,3,25.995067
1,1,25.996876
2,2,26.010279
1,1,26.014036
1,1,26.022697
3,3,26.034886
6,6,26.054871
1,1,26.061767
2,2,26.070957
1,1,26.073893
1,1,26.085102
1,1,26.090015
2,2,26.094839
1,1,26.099562
3,3,26.105971
4,4,26.110704
3,3,26.11487
1,1,26.118434
1,1,26.122958
2,2,26.129812
1,1,26.135835
1,1,26.137792
2,2,26.142792
1,1,26.146213
1,1,26.158695
2,2,26.161601
3,3,26.17933
1,1,26.1888
2,2,26.193588
1,1,26.196222
1,1,26.206651
3,3,26.215272
3,3,26.220924
3,3,26.225554
3,3,26.232564
2,2,26.239498
6,6,26.250869
1,1,26.253393
1,1,26.258365
1,1,26.260572
1,1,26.263091
2,2,26.267523
1,1,26.272974
2,2,26.276609
1,1,26.280474
1,1,26.284643
1,1,26.290775
3,3,26.295154
4,4,26.305814
2,2,26.309336
1,1,26.316212
1,1,26.319317
7,7,26.337019
1,1,26.341726
3,3,26.351658
3,3,26.359654
3,3,26.370236
1,1,26.374704
1,1,26.380791
2,2,26.387742
3,3,26.398083
2,2,26.406142
1,1,26.414892
1,1,26.417262
1,1,26.419357
2,2,26.424868
1,1,26.431366
1,1,26.436237
1,1,26.439506
2,2,26.441851
2,2,26.458024
2,2,26.460454
1,1,26.463691
4,4,26.475347
2,2,26.484192
1,1,26.490725
1,1,26.493115
2,2,26.500624
5,5,26.544024
2,2,26.548488
2,2,26.553036
1,1,26.554586
1,1,26.564361
1,1,26.567287
2,2,26.570523
2,2,26.573711
3,3,26.607818
4,4,26.613452
3,3,26.620567
3,3,26.652908
2,2,26.658972
2,2,26.661782
1,1,26.665282
2,2,26.668781
2,2,26.674381
1,1,26.677966
1,1,26.681573
3,3,26.685888
1,1,26.6895
2,2,26.693186
4,4,26.699638
2,2,26.70303
4,4,26.711467
1,1,26.716529
2,2,26.718817
1,1,26.720388
1,1,26.723002
1,1,26.726134
3,3,26.733308
1,1,26.735097
1,1,26.740095
3,3,26.767452
5,5,26.78994
1,1,26.797687
1,1,26.80268
1,1,26.808209
1,1,26.812061
1,1,26.817004
2,2,26.82478
2,2,26.829134
1,1,26.832286
3,3,26.898389
1,1,26.904723
2,2,26.908242
3,3,26.912404
2,2,26.961871
1,1,26.977592
4,4,26.983634
1,1,26.987677
1,1,26.989837
4,4,26.996587
2,2,26.998999
2,2,27.002287
1,1,27.006302
1,1,27.015654
1,1,27.018115
5,5,27.023496
2,2,27.039658
2,2,27.046972
2,2,27.059679
1,1,27.062867
4,4,27.078282
1,1,27.090465
8,8,27.112155
3,3,27.12798
1,1,27.13103
2,2,27.140665
1,1,27.143339
1,1,27.14494
1,1,27.146958
1,1,27.159748
1,1,27.16246
4,4,27.16841
1,1,27.169978
2,2,27.223928
1,1,27.232133
1,1,27.23379
1,1,27.235702
2,2,27.241585
1,1,27.243998
2,2,27.248778
1,1,27.251121
2,2,27.264005
2,2,27.269828
2,2,27.273661
4,4,27.307979
7,7,27.327004
1,1,27.329313
1,1,27.332147
1,1,27.334625
1,1,27.340951
1,1,27.342866
6,6,27.349509
4,4,27.370768
1,1,27.375111
1,1,27.384321
1,1,27.38779
2,2,27.391836
3,3,27.40989
2,2,27.413489
2,2,27.416432
2,2,27.419943
4,4,27.433451
6,6,27.440705
2,2,27.452883
1,1,27.455917
1,1,27.461267
1,1,27.463199
1,1,27.47086
1,1,27.473505
5,5,27.486023
1,1,27.490008
3,3,27.493276
4,4,27.498724
2,2,27.502721
1,1,27.504343
1,1,27.506963
3,3,27.510305
1,1,27.516881
3,3,27.525306
1,1,27.529194
1,1,27.534484
1,1,27.539335
6,6,27.554827
1,1,27.562603
2,2,27.573842
1,1,27.581566
1,1,27.598679
2,2,27.609441
2,2,27.62351
2,2,27.630784
4,4,27.637873
2,2,27.645655
4,4,27.651078
1,1,27.661241
1,1,27.66606
1,1,27.667772
2,2,27.682433
5,5,27.69157
1,1,27.693153
1,1,27.698408
1,1,27.702831
2,2,27.707701
2,2,27.710105
1,1,27.711654
1,1,27.714005
2,2,27.721196
1,1,27.724054
3,3,27.728732
3,3,27.752208
4,4,27.783986
1,1,27.796068
1,1,27.800022
1,1,27.802121
6,6,27.816957
1,1,27.819084
1,1,27.822106
1,1,27.826132
2,2,27.834523
1,1,27.837627
1,1,27.84123
1,1,27.845756
2,2,27.854046
2,2,27.85802
3,3,27.871906
1,1,27.874377
3,3,27.881245
1,1,27.883578
1,1,27.886319
1,1,27.89448
4,4,27.905806
4,4,27.910724
2,2,27.919646
2,2,27.937516
1,1,27.972142
5,5,27.980909
5,5,27.987721
2,2,28.000081
1,1,28.005935
4,4,28.01076
1,1,28.012948
1,1,28.016067
2,2,28.027282
4,4,28.035454
1,1,28.037902
1,1,28.040306
2,2,28.044822
1,1,28.046386
1,1,28.048739
3,3,28.052845
3,3,28.067273
2,2,28.071226
2,2,28.07671
1,1,28.079444
1,1,28.088167
4,4,28.094791
1,1,28.096671
1,1,28.100441
3,3,28.109283
2,2,28.111879
1,1,28.115744
1,1,28.119366
3,3,28.19388
3,3,28.202543
1,1,28.210244
2,2,28.225759
2,2,28.234805
1,1,28.239121
1,1,28.241064
2,2,28.243932
2,2,28.251629
1,1,28.25574
1,1,28.260601
2,2,28.264062
1,1,28.269232
1,1,28.279487
2,2,28.288246
1,1,28.295762
3,3,28.31309
3,3,28.323763
1,1,28.329206
1,1,28.332138
1,1,28.336227
2,2,28.343503
2,2,28.352426
1,1,28.355285
2,2,28.36332
1,1,28.367217
1,1,28.373473
1,1,28.376841
1,1,28.383259
2,2,28.389554
1,1,28.393648
1,1,28.396757
1,1,28.406527
5,5,28.420712
1,1,28.422422
3,3,28.429971
6,6,28.440521
1,1,28.443142
1,1,28.445009
1,1,28.447057
1,1,28.452149
3,3,28.458791
1,1,28.460792
4,4,28.468751
1,1,28.472045
6,6,28.479519
1,1,28.482729
2,2,28.487884
3,3,28.492904
2,2,28.495765
1,1,28.498415
2,2,28.503016
1,1,28.508738
2,2,28.511936
2,2,28.514501
1,1,28.517428
2,2,28.524071
3,3,28.528439
1,1,28.531155
1,1,28.533205
4,4,28.540577
1,1,28.54253
10,10,28.557645
1,1,28.564722
1,1,28.573264
2,2,28.584134
3,3,28.591239
2,2,28.594539
1,1,28.603025
3,3,28.614228
1,1,28.617632
1,1,28.621392
6,6,28.64517
3,3,28.651854
1,1,28.65337
4,4,28.684322
2,2,28.691288
1,1,28.695143
4,4,28.699512
6,6,28.707156
4,4,28.715049
3,3,28.718678
1,1,28.720881
1,1,28.723784
1,1,28.730369
1,1,28.733721
1,1,28.735197
2,2,28.737318
1,1,28.750368
2,2,28.755514
2,2,28.758638
1,1,28.760906
11,11,28.784314
1,1,28.786527
5,5,28.790682
2,2,28.793222
1,1,28.799
1,1,28.80106
1,1,28.80286
1,1,28.80456
2,2,28.80783
3,3,28.811778
1,1,28.813287
2,2,28.818619
1,1,28.826003
4,4,28.830452
1,1,28.831989
4,4,28.839222
1,1,28.845179
1,1,28.84822
2,2,28.85172
2,2,28.85394
1,1,28.85813
1,1,28.861463
3,3,28.86926
1,1,28.876474
1,1,28.881595
1,1,28.886391
1,1,28.889358
1,1,28.893036
2,2,28.898391
1,1,28.902294
1,1,28.909498
1,1,28.91429
2,2,28.922254
3,3,28.932076
1,1,28.934244
2,2,28.938769
1,1,28.942544
1,1,28.944447
1,1,28.948432
1,1,28.951076
3,3,28.956283
4,4,28.965363
3,3,28.9687
3,3,28.973604
1,1,28.976516
4,4,28.983217
2,2,28.985661
4,4,28.991648
1,1,28.994194
1,1,29.000447
3,3,29.00426
1,1,29.008237
4,4,29.015822
3,3,29.019934
3,3,29.031628
2,2,29.035956
1,1,29.04265
1,1,29.044989
1,1,29.051443
2,2,29.056569
3,3,29.061543
4,4,29.067235
3,3,29.074828
1,1,29.077512
1,1,29.088283
1,1,29.09125
1,1,29.093522
1,1,29.098016
1,1,29.119207
1,1,29.129947
1,1,29.132283
1,1,29.134726
3,3,29.147774
1,1,29.150304
1,1,29.15307
1,1,29.155422
1,1,29.177198
1,1,29.179358
3,3,29.182238
5,5,29.278229
2,2,29.302703
1,1,29.31139
2,2,29.314962
1,1,29.317445
1,1,29.33434
1,1,29.336879
2,2,29.340136
2,2,29.34757
2,2,29.353124
3,3,29.356074
1,1,29.357673
2,2,29.359947
1,1,29.363327
3,3,29.36808
1,1,29.370366
4,4,29.377763
1,1,29.383328
1,1,29.389027
3,3,29.39358
1,1,29.395874
4,4,29.427582
1,1,29.429449
1,1,29.431926
3,3,29.436519
5,5,29.451542
4,4,29.460975
2,2,29.490548
3,3,29.496689
2,2,29.502165
2,2,29.506906
1,1,29.508972
2,2,29.511261
2,2,29.521679
5,5,29.527908
4,4,29.535754
1,1,29.547269
1,1,29.553771
4,4,29.563814
2,2,29.57166
1,1,29.574329
1,1,29.579573
2,2,29.584606
1,1,29.588377
1,1,29.594909
2,2,29.601008
2,2,29.606166
1,1,29.608513
3,3,29.614914
3,3,29.633456
1,1,29.639268
1,1,29.644443
3,3,29.653566
1,1,29.657006
2,2,29.665633
3,3,29.671544
3,3,29.678784
1,1,29.686463
1,1,29.689993
2,2,29.693759
2,2,29.69675
5,5,29.707854
3,3,29.712891
7,7,29.723611
2,2,29.726857
2,2,29.73217
1,1,29.735293
1,1,29.738499
1,1,29.740256
1,1,29.743398
5,5,29.751938
3,3,29.755369
1,1,29.757012
3,3,29.765655
1,1,29.767658
2,2,29.770154
1,1,29.771794
2,2,29.778214
3,3,29.781912
1,1,29.783931
3,3,29.787915
1,1,29.80858
1,1,29.811125
1,1,29.813209
1,1,29.829524
2,2,29.847682
3,3,29.852188
2,2,29.855348
9,9,29.871553
2,2,29.877809
4,4,29.88874
1,1,29.891433
2,2,29.895446
6,6,29.90496
1,1,29.906656
1,1,29.908208
2,2,29.910347
2,2,29.927398
2,2,29.934617
1,1,29.936416
1,1,29.938179
1,1,29.94059
2,2,29.943606
3,3,29.94759
1,1,29.949681
3,3,29.954796
1,1,29.957351
2,2,29.960234
3,3,29.965048
6,6,29.973148
7,7,29.980544
1,1,29.982608
1,1,29.985248
1,1,29.990003
2,2,29.994113
2,2,29.996384
1,1,29.998134
1,1,30.001958
2,2,30.004967
1,1,30.006794
1,1,30.008853
4,4,30.016737
2,2,30.019324
2,2,30.025152
2,2,30.027949
1,1,30.030935
1,1,30.033223
2,2,30.036151
1,1,30.03793
1,1,30.040773
1,1,30.043424
1,1,30.045074
1,1,30.046781
3,3,30.052476
1,1,30.05465
1,1,30.056623
5,5,30.065999
2,2,30.074768
4,4,30.083705
1,1,30.086421
1,1,30.090187
1,1,30.113722
1,1,30.116491
1,1,30.118141
1,1,30.119663
1,1,30.121885
2,2,30.126832
1,1,30.12835
2,2,30.130616
1,1,30.133288
2,2,30.137656
1,1,30.139175
1,1,30.140635
1,1,30.144711
1,1,30.148315
2,2,30.1514
3,3,30.155304
2,2,30.170363
1,1,30.171966
5,5,30.180776
1,1,30.182263
1,1,30.202682
1,1,30.20524
1,1,30.207544
4,4,30.213075
3,3,30.222291
1,1,30.224926
2,2,30.227626
3,3,30.231774
2,2,30.237827
1,1,30.241593
2,2,30.243896
1,1,30.245497
1,1,30.249782
1,1,30.253326
3,3,30.256438
1,1,30.258777
1,1,30.263839
1,1,30.267677
1,1,30.269288
1,1,30.27143
4,4,30.277508
2,2,30.280531
2,2,30.283889
2,2,30.286134
4,4,30.29296
1,1,30.294463
1,1,30.295982
1,1,30.297515
1,1,30.300773
2,2,30.307583
2,2,30.309924
2,2,30.312189
2,2,30.320746
1,1,30.322568
2,2,30.327622
1,1,30.331018
1,1,30.337042
1,1,30.339209
1,1,30.341112
1,1,30.343307
8,8,30.354836
1,1,30.357525
1,1,30.359564
2,2,30.362384
1,1,30.371687
1,1,30.374962
4,4,30.384655
2,2,30.388177
2,2,30.402475
2,2,30.412391
3,3,30.427135
4,4,30.434211
1,1,30.544409
2,2,30.563935
6,6,30.578341
1,1,30.581634
5,5,30.593697
1,1,30.59645
2,2,30.604087
2,2,30.61046
1,1,30.614637
1,1,30.616621
1,1,30.618827
1,1,30.621414
2,2,30.637111
4,4,30.644675
1,1,30.651699
1,1,30.655171
1,1,30.661298
1,1,30.664434
1,1,30.667836
3,3,30.680044
3,3,30.687036
1,1,30.692593
1,1,30.696411
2,2,30.70147
1,1,30.708926
1,1,30.712318
2,2,30.716137
1,1,30.719686
2,2,30.725696
4,4,30.735504
1,1,30.739504
1,1,30.744018
1,1,30.747439
7,7,30.762995
1,1,30.769038
4,4,30.777625
2,2,30.784209
4,4,30.801329
2,2,30.808169
4,4,30.820664
3,3,30.83658
2,2,30.841549
1,1,30.844357
1,1,30.856484
2,2,30.862526
1,1,30.870557
5,5,30.884717
2,2,30.908231
2,2,30.936017
6,6,30.950607
2,2,30.957025
1,1,30.960015
1,1,30.984845
3,3,31.01094
1,1,31.055228
1,1,31.064155
2,2,31.074171
3,3,31.08209
1,1,31.086069
2,2,31.092505
6,6,31.110407
1,1,31.11269
2,2,31.116219
1,1,31.119367
2,2,31.132119
1,1,31.135213
1,1,31.139822
2,2,31.143993
1,1,31.153801
2,2,31.196907
1,1,31.199253
1,1,31.201433
3,3,31.207217
3,3,31.211467
1,1,31.213845
1,1,31.216214
1,1,31.247115
1,1,31.249965
3,3,31.254415
1,1,31.256713
3,3,31.310517
1,1,31.312064
4,4,31.317396
5,5,31.324093
1,1,31.332786
1,1,31.336027
1,1,31.338442
2,2,31.340923
3,3,31.347764
1,1,31.349636
1,1,31.351831
5,5,31.380382
1,1,31.392662
1,1,31.396303
3,3,31.399922
6,6,31.407285
2,2,31.415704
3,3,31.423788
1,1,31.427214
3,3,31.430859
2,2,31.437118
2,2,31.440316
4,4,31.463708
2,2,31.470461
4,4,31.478394
2,2,31.48516
1,1,31.488495
2,2,31.492748
1,1,31.499866
4,4,31.504348
1,1,31.505917
1,1,31.50809
2,2,31.518385
1,1,31.522172
2,2,31.528659
1,1,31.530283
2,2,31.535106
1,1,31.537239
2,2,31.540892
2,2,31.544369
1,1,31.549154
1,1,31.551723
4,4,31.555252
2,2,31.560728
3,3,31.611939
2,2,31.615785
1,1,31.619745
1,1,31.624114
1,1,31.631166
6,6,31.642244
1,1,31.644097
1,1,31.648133
1,1,31.657337
3,3,31.66213
1,1,31.664645
2,2,31.683487
1,1,31.692231
1,1,31.694544
2,2,31.697046
4,4,31.702775
2,2,31.707161
1,1,31.709699
1,1,31.711784
3,3,31.714842
4,4,31.779961
3,3,31.784678
4,4,31.816666
1,1,31.819069
1,1,31.835629
1,1,31.838466
3,3,31.842781
5,5,31.863922
4,4,31.871001
1,1,31.872805
1,1,31.875042
1,1,31.878309
1,1,31.881292
3,3,31.886692
2,2,31.890567
1,1,31.892933
2,2,31.903543
2,2,31.911241
3,3,31.914392
1,1,31.91864
1,1,31.922934
1,1,31.926082
1,1,31.929061
3,3,31.978033
1,1,32.02389
8,8,32.051889
1,1,32.055658
2,2,32.05992
2,2,32.06982
1,1,32.072342
3,3,32.086087
1,1,32.089838
4,4,32.101628
2,2,32.114149
2,2,32.120181
2,2,32.122926
8,8,32.141836
2,2,32.151781
2,2,32.162649
1,1,32.167121
1,1,32.173799
4,4,32.182332
2,2,32.19213
1,1,32.195208
3,3,32.212381
1,1,32.217612
2,2,32.222866
2,2,32.243525
3,3,32.252047
5,5,32.271439
1,1,32.275296
4,4,32.28304
3,3,32.297034
2,2,32.300669
3,3,32.308091
7,7,32.322059
1,1,32.331219
1,1,32.338224
1,1,32.341497
5,5,32.351294
1,1,32.363093
1,1,32.367218
4,4,32.374938
1,1,32.383932
1,1,32.390193
2,2,32.398913
1,1,32.413372
1,1,32.415082
1,1,32.430652
4,4,32.447028
3,3,32.453341
1,1,32.456214
1,1,32.468899
1,1,32.472317
1,1,32.476563
1,1,32.478514
3,3,32.547828
2,2,32.551094
1,1,32.553399
2,2,32.564415
1,1,32.622919
3,3,32.631195
2,2,32.635442
1,1,32.642608
2,2,32.650331
2,2,32.655552
1,1,32.662386
2,2,32.674723
1,1,32.683076
1,1,32.691347
1,1,32.696675
3,3,32.700992
4,4,32.709374
1,1,32.713275
1,1,32.719365
5,5,32.732754
6,6,32.747209
1,1,32.752963
1,1,32.758533
1,1,32.763019
1,1,32.770057
1,1,32.772699
2,2,32.779325
1,1,32.782891
1,1,32.787898
4,4,32.803117
2,2,32.814654
1,1,32.828034
4,4,32.844026
1,1,32.848971
1,1,32.855809
1,1,32.859288
3,3,32.871517
1,1,32.876082
4,4,32.885
1,1,32.887435
1,1,32.892141
1,1,32.894409
4,4,32.904934
3,3,32.912455
2,2,32.920522
3,3,32.926951
2,2,32.933838
2,2,32.938672
2,2,32.949323
3,3,32.954396
1,1,32.956417
4,4,32.962209
1,1,32.965241
1,1,32.967259
3,3,32.970762
2,2,32.974657
1,1,32.977281
1,1,32.979617
1,1,32.981619
1,1,32.983438
1,1,32.987923
2,2,32.991748
1,1,32.99348
1,1,32.995471
3,3,33.000141
2,2,33.004267
2,2,33.008831
1,1,33.010633
2,2,33.014834
1,1,33.01668
1,1,33.01837
3,3,33.022213
1,1,33.02502
5,5,33.031264
1,1,33.033804
2,2,33.038885
1,1,33.153429
4,4,33.161411
2,2,33.166068
1,1,33.176179
4,4,33.192531
1,1,33.19857
1,1,33.205873
1,1,33.208859
1,1,33.303549
1,1,33.306257
1,1,33.309698
2,2,33.314374
3,3,33.326153
1,1,33.3282
10,10,33.34062
3,3,33.345713
1,1,33.356774
1,1,33.361133
1,1,33.364843
2,2,33.368706
4,4,33.375857
3,3,33.385342
1,1,33.388045
3,3,33.503233
2,2,33.513762
1,1,33.516107
1,1,33.518714
1,1,33.520914
2,2,33.536383
2,2,33.53905
1,1,33.541122
2,2,33.544299
1,1,33.561269
1,1,33.564231
1,1,33.56621
4,4,33.57201
1,1,33.603139
1,1,33.605936
1,1,33.615804
1,1,33.61764
6,6,33.626189
1,1,33.627746
1,1,33.629255
1,1,33.630734
2,2,33.657736
3,3,33.662012
2,2,33.664227
1,1,33.665868
1,1,33.676633
2,2,33.67919
1,1,33.680825
2,2,33.683215
2,2,33.689872
1,1,33.691547
5,5,33.698669
2,2,33.704769
2,2,33.728061
1,1,33.729718
2,2,33.731951
1,1,33.734367
2,2,33.739425
1,1,33.742641
2,2,33.746759
3,3,33.752069
1,1,33.756818
1,1,33.760817
1,1,33.762456
1,1,33.764763
1,1,33.836904
2,2,33.84328
1,1,33.845849
1,1,33.850327
3,3,33.858056
1,1,33.860546
4,4,33.867618
1,1,33.870159
1,1,33.875276
2,2,33.878787
4,4,33.884814
7,7,33.923062
1,1,33.938325
2,2,33.943189
1,1,33.949501
2,2,33.952907
1,1,33.972426
1,1,33.97505
3,3,33.978389
4,4,33.988592
3,3,33.99693
1,1,33.999532
1,1,34.004746
3,3,34.009758
9,9,34.024597
3,3,34.031117
1,1,34.036441
4,4,34.041026
2,2,34.045613
1,1,34.047339
4,4,34.056265
4,4,34.063486
4,4,34.074793
1,1,34.076801
1,1,34.079876
1,1,34.082479
1,1,34.184531
1,1,34.187128
1,1,34.191835
1,1,34.193894
4,4,34.202139
3,3,34.206889
2,2,34.216746
3,3,34.225508
1,1,34.233003
3,3,34.238548
6,6,34.253151
1,1,34.258842
2,2,34.266103
2,2,34.271195
1,1,34.274927
1,1,34.278604
1,1,34.284141
1,1,34.286396
1,1,34.290685
1,1,34.294673
6,6,34.302276
2,2,34.306306
1,1,34.308671
3,3,34.313286
3,3,34.319805
5,5,34.32551
2,2,34.328139
1,1,34.329834
1,1,34.337603
1,1,34.34217
3,3,34.345641
1,1,34.349564
2,2,34.355963
1,1,34.358754
7,7,34.366776
2,2,34.372648
1,1,34.378506
1,1,34.384027
1,1,34.387423
1,1,34.391616
2,2,34.407127
2,2,34.411496
3,3,34.416501
4,4,34.422676
1,1,34.42597
1,1,34.433859
2,2,34.436875
1,1,34.439174
2,2,34.447558
2,2,34.451699
2,2,34.458078
2,2,34.464117
1,1,34.470145
1,1,34.473704
2,2,34.480647
1,1,34.483074
2,2,34.491699
4,4,34.500932
4,4,34.507658
3,3,34.511597
1,1,34.5361
1,1,34.538948
1,1,34.541195
1,1,34.543239
2,2,34.548218
2,2,34.550843
3,3,34.555181
2,2,34.558863
1,1,34.562602
2,2,34.565329
1,1,34.567598
1,1,34.56982
2,2,34.574545
2,2,34.578004
4,4,34.582673
3,3,34.58603
1,1,34.595293
2,2,34.598977
1,1,34.601238
3,3,34.608163
1,1,34.629684
2,2,34.633916
3,3,34.639886
1,1,34.641989
1,1,34.654842
4,4,34.659144
1,1,34.661123
1,1,34.663334
2,2,34.668981
1,1,34.670656
4,4,34.675338
1,1,34.676955
1,1,34.684221
2,2,34.686906
1,1,34.688522
1,1,34.690778
2,2,34.696623
1,1,34.699023
2,2,34.702169
1,1,34.705897
2,2,34.715135
2,2,34.717605
1,1,34.719156
1,1,34.720968
2,2,34.727728
1,1,34.729803
2,2,34.732407
1,1,34.734846
2,2,34.741794
3,3,34.751574
1,1,34.754667
2,2,34.763618
2,2,34.772381
1,1,34.774983
1,1,34.780553
1,1,34.78355
1,1,34.789208
2,2,34.794172
2,2,34.800472
2,2,34.807793
6,6,34.826201
5,5,34.910064
1,1,34.912849
8,8,34.923877
