#{"t_start": 1643754310.58131, "env_id": null}
r,l,t
1,1,26.733008
3,3,26.74222
2,2,26.749764
2,2,26.758665
3,3,26.76444
2,2,26.769067
1,1,26.772265
1,1,26.776357
2,2,26.78338
1,1,26.786945
1,1,26.789817
2,2,26.7944
1,1,26.798335
4,4,26.804326
4,4,26.809646
4,4,26.817209
2,2,26.821452
3,3,26.826
1,1,26.828762
1,1,26.83219
1,1,26.83594
4,4,26.842477
2,2,26.846791
1,1,26.850982
1,1,26.854989
1,1,26.857813
9,9,26.868529
3,3,26.875316
6,6,26.890565
2,2,26.900306
1,1,26.906225
5,5,26.924889
5,5,26.937521
1,1,26.943045
1,1,26.946916
2,2,26.953139
1,1,26.958005
6,6,26.966304
3,3,26.972048
2,2,26.97819
5,5,26.985273
2,2,26.988941
2,2,26.993378
2,2,26.9979
5,5,27.004953
4,4,27.011414
2,2,27.015407
3,3,27.022078
2,2,27.026208
1,1,27.028868
2,2,27.032682
3,3,27.038391
3,3,27.044217
2,2,27.04821
1,1,27.050932
4,4,27.058176
1,1,27.061589
1,1,27.064755
1,1,27.067416
1,1,27.07128
2,2,27.076079
1,1,27.079248
2,2,27.085038
1,1,27.092422
1,1,27.097521
1,1,27.103275
1,1,27.108113
1,1,27.115414
1,1,27.121006
2,2,27.126307
2,2,27.130585
3,3,27.138672
1,1,27.142551
1,1,27.146329
2,2,27.152643
1,1,27.156382
2,2,27.161702
1,1,27.166133
2,2,27.170418
1,1,27.1742
1,1,27.178478
3,3,27.185378
6,6,27.193054
2,2,27.200294
1,1,27.206195
1,1,27.211585
1,1,27.216156
1,1,27.223065
1,1,27.227614
1,1,27.231465
1,1,27.235493
4,4,27.243131
1,1,27.247673
1,1,27.251325
1,1,27.254238
1,1,27.259463
1,1,27.264621
2,2,27.271179
2,2,27.275045
2,2,27.28074
1,1,27.285177
1,1,27.288645
1,1,27.293036
1,1,27.298004
1,1,27.303023
1,1,27.306142
1,1,27.309195
1,1,27.313567
1,1,27.319856
1,1,27.323303
6,6,27.33286
1,1,27.337558
1,1,27.341494
1,1,27.345578
1,1,27.350254
1,1,27.355553
1,1,27.359084
1,1,27.362943
1,1,27.366021
1,1,27.369782
5,5,27.37804
1,1,27.381006
3,3,27.386174
3,3,27.392297
1,1,27.396148
1,1,27.399452
1,1,27.402163
1,1,27.405615
3,3,27.411498
1,1,27.414363
1,1,27.417179
4,4,27.423734
1,1,27.428072
2,2,27.431653
1,1,27.434283
2,2,27.438909
1,1,27.442006
4,4,27.448812
6,6,27.456316
1,1,27.459905
1,1,27.463398
1,1,27.466778
1,1,27.469751
3,3,27.476166
2,2,27.481096
1,1,27.484016
2,2,27.487807
1,1,27.491362
1,1,27.494954
3,3,27.499962
1,1,27.502793
2,2,27.507752
1,1,27.511185
3,3,27.516668
1,1,27.519901
2,2,27.526461
1,1,27.530275
1,1,27.533317
3,3,27.538477
4,4,27.545638
1,1,27.548883
1,1,27.551697
4,4,27.558168
1,1,27.561774
1,1,27.565367
2,2,27.569953
2,2,27.574128
1,1,27.578176
2,2,27.582509
1,1,27.586064
1,1,27.588879
1,1,27.592334
1,1,27.595529
1,1,27.598205
4,4,27.6041
1,1,27.607471
5,5,27.614601
1,1,27.617907
1,1,27.621016
2,2,27.626958
3,3,27.63269
1,1,27.636555
3,3,27.641632
3,3,27.647645
1,1,27.652484
2,2,27.656582
1,1,27.660337
1,1,27.664389
5,5,27.67209
1,1,27.675974
1,1,27.679137
2,2,27.68478
1,1,27.688171
1,1,27.692046
1,1,27.694844
1,1,27.699091
1,1,27.704699
5,5,27.719889
1,1,27.734723
4,4,27.760255
2,2,27.769872
1,1,27.774701
7,7,27.79006
1,1,27.796749
4,4,27.805974
4,4,27.812761
2,2,27.816809
1,1,27.821116
2,2,27.826775
1,1,27.829733
1,1,27.832632
5,5,27.842252
2,2,27.846962
1,1,27.851041
4,4,27.85678
6,6,27.86651
3,3,27.872623
1,1,27.875765
3,3,27.881387
1,1,27.885286
1,1,27.888842
5,5,27.895965
1,1,27.900769
4,4,27.908854
1,1,27.913023
2,2,27.917142
1,1,27.920072
1,1,27.925086
2,2,27.930602
1,1,27.934589
1,1,27.93852
2,2,27.943855
1,1,27.947458
3,3,27.952774
1,1,27.956102
1,1,27.960773
2,2,27.965989
2,2,27.971737
4,4,27.980079
1,1,27.983789
1,1,27.987181
2,2,27.99123
2,2,27.995434
1,1,28.000125
1,1,28.003646
1,1,28.006477
6,6,28.015295
1,1,28.019056
4,4,28.025532
2,2,28.029213
3,3,28.034615
1,1,28.038537
7,7,28.047571
2,2,28.053621
3,3,28.060852
1,1,28.064958
2,2,28.070291
3,3,28.076113
4,4,28.083098
2,2,28.089172
1,1,28.095935
1,1,28.099663
1,1,28.104268
2,2,28.110649
2,2,28.117122
2,2,28.121989
1,1,28.125722
2,2,28.133993
2,2,28.140721
1,1,28.145613
6,6,28.174679
3,3,28.182392
5,5,28.19211
1,1,28.197952
1,1,28.20158
1,1,28.20656
1,1,28.21083
1,1,28.215828
1,1,28.223195
1,1,28.22876
1,1,28.235195
7,7,28.254314
3,3,28.260186
1,1,28.264589
1,1,28.269814
2,2,28.274525
1,1,28.27758
1,1,28.282248
1,1,28.286211
1,1,28.290163
1,1,28.293349
1,1,28.298059
1,1,28.301425
1,1,28.30479
2,2,28.308616
8,8,28.321571
3,3,28.327302
4,4,28.333262
1,1,28.336213
1,1,28.340083
1,1,28.343775
1,1,28.346743
2,2,28.350746
2,2,28.356243
1,1,28.361751
1,1,28.365753
3,3,28.371773
2,2,28.377223
13,13,28.395571
1,1,28.399105
3,3,28.404859
2,2,28.410896
1,1,28.415953
2,2,28.42218
5,5,28.43111
1,1,28.43559
2,2,28.44136
2,2,28.445291
2,2,28.450702
1,1,28.454961
4,4,28.462538
1,1,28.46638
1,1,28.469495
5,5,28.479785
1,1,28.484531
1,1,28.4883
1,1,28.491256
1,1,28.495913
3,3,28.502389
1,1,28.506042
2,2,28.509699
1,1,28.514847
1,1,28.518693
3,3,28.524133
1,1,28.527066
4,4,28.537203
4,4,28.544097
3,3,28.549257
1,1,28.553051
1,1,28.557483
1,1,28.563198
2,2,28.568841
3,3,28.573458
1,1,28.578704
1,1,28.583226
1,1,28.586474
1,1,28.58929
1,1,28.593593
2,2,28.598201
1,1,28.601503
2,2,28.605509
1,1,28.609762
1,1,28.613213
1,1,28.616157
1,1,28.618781
2,2,28.623651
4,4,28.632216
7,7,28.753874
48,48,28.877784
27,27,28.934379
67,67,29.05989
72,72,29.185762
32,32,29.245165
37,37,29.334726
12,12,29.358591
43,43,29.436679
35,35,29.519711
43,43,29.600917
31,31,29.660918
21,21,29.699238
86,86,29.870903
8,8,29.892169
46,46,30.004908
6,6,30.019779
23,23,30.06464
5,5,30.081198
34,34,30.147513
81,81,30.296628
10,10,30.322399
34,34,30.38626
62,62,30.500625
24,24,30.548071
26,26,30.597325
54,54,30.708292
10,10,30.726198
19,19,30.759357
113,113,30.949682
14,14,30.982306
4,4,30.990805
5,5,31.00092
38,38,31.066585
22,22,31.104504
33,33,31.159498
-366,177,31.508105
24,24,31.551186
15,15,31.578659
54,54,31.67505
4,4,31.684645
26,26,31.738464
2,2,31.749082
10,10,31.769796
1,1,31.775099
5,5,31.78613
1,1,31.790534
2,2,31.799031
2,2,31.805501
1,1,31.809495
3,3,31.821785
6,6,31.839533
1,1,31.843755
2,2,31.849995
4,4,31.861448
1,1,31.866886
1,1,31.870918
3,3,31.879207
2,2,31.886707
3,3,31.895517
1,1,31.899898
2,2,31.907852
1,1,31.915071
2,2,31.920801
2,2,31.927352
1,1,31.931024
1,1,31.936686
1,1,31.942447
1,1,31.945697
1,1,31.949242
3,3,31.9598
1,1,31.963296
1,1,31.966403
1,1,31.971761
2,2,31.976414
1,1,31.980934
1,1,31.985953
2,2,32.006353
1,1,32.011429
1,1,32.017485
1,1,32.022018
1,1,32.025728
1,1,32.032503
1,1,32.038937
2,2,32.043945
1,1,32.048392
1,1,32.059096
1,1,32.063543
1,1,32.067763
1,1,32.07265
1,1,32.099128
1,1,32.104125
2,2,32.110206
1,1,32.132306
2,2,32.141532
2,2,32.148028
1,1,32.151615
3,3,32.159945
1,1,32.164752
1,1,32.168775
1,1,32.171863
1,1,32.176882
1,1,32.182
2,2,32.18786
1,1,32.192878
3,3,32.199264
1,1,32.206621
1,1,32.209822
1,1,32.212938
1,1,32.216099
1,1,32.223524
2,2,32.228948
1,1,32.232112
3,3,32.240354
1,1,32.244866
3,3,32.253964
1,1,32.257198
3,3,32.265541
1,1,32.269417
2,2,32.276862
3,3,32.284746
2,2,32.289505
1,1,32.29353
3,3,32.303248
3,3,32.311263
2,2,32.316948
1,1,32.325815
4,4,32.335099
2,2,32.339456
1,1,32.343381
2,2,32.351222
2,2,32.355684
1,1,32.361051
1,1,32.364955
1,1,32.370067
1,1,32.374381
1,1,32.379262
1,1,32.382621
2,2,32.389082
3,3,32.397266
2,2,32.404231
5,5,32.41473
3,3,32.424595
2,2,32.428948
1,1,32.432017
1,1,32.436838
2,2,32.442434
1,1,32.445443
2,2,32.451511
1,1,32.454575
3,3,32.463558
2,2,32.467373
2,2,32.473598
3,3,32.481374
1,1,32.486816
4,4,32.496494
3,3,32.50441
3,3,32.509301
2,2,32.517288
1,1,32.520602
2,2,32.528814
1,1,32.533925
1,1,32.539251
1,1,32.5425
1,1,32.548444
2,2,32.552924
4,4,32.565607
1,1,32.570147
1,1,32.575489
2,2,32.579816
3,3,32.603006
8,8,32.626614
2,2,32.63242
1,1,32.638225
6,6,32.6536
4,4,32.662331
2,2,32.669594
2,2,32.674461
2,2,32.682992
1,1,32.686706
3,3,32.6943
3,3,32.700502
3,3,32.711572
1,1,32.716562
1,1,32.722942
2,2,32.727235
2,2,32.737003
7,7,32.751591
1,1,32.757673
3,3,32.763535
1,1,32.771614
1,1,32.775823
1,1,32.779378
1,1,32.78313
4,4,32.795558
2,2,32.803214
2,2,32.807639
1,1,32.812724
3,3,32.821603
1,1,32.82781
2,2,32.833513
2,2,32.840723
3,3,32.849657
2,2,32.856878
2,2,32.861217
5,5,32.873422
1,1,32.87801
3,3,32.888465
4,4,32.897801
1,1,32.901726
1,1,32.906236
2,2,32.916288
2,2,32.922275
1,1,32.925954
1,1,32.937125
2,2,32.942878
2,2,32.952085
1,1,32.956705
1,1,32.962506
1,1,32.966833
2,2,32.974681
1,1,32.977998
2,2,32.988525
1,1,32.991704
1,1,32.994945
2,2,33.001736
1,1,33.006613
7,7,33.023344
1,1,33.026542
1,1,33.031078
1,1,33.035977
2,2,33.042577
1,1,33.045758
5,5,33.057693
4,4,33.069772
1,1,33.075382
2,2,33.080368
2,2,33.087131
1,1,33.091813
2,2,33.096088
2,2,33.103425
1,1,33.107591
3,3,33.11707
2,2,33.121652
1,1,33.128347
3,3,33.134829
1,1,33.141836
3,3,33.147082
1,1,33.153763
1,1,33.15711
4,4,33.168317
3,3,33.176952
2,2,33.182224
7,7,33.198736
1,1,33.203987
2,2,33.211916
1,1,33.215969
4,4,33.225494
4,4,33.23783
1,1,33.240944
3,3,33.250409
6,6,33.261934
2,2,33.271145
5,5,33.282708
1,1,33.287728
1,1,33.293271
2,2,33.300443
1,1,33.305275
1,1,33.310957
8,8,33.332111
1,1,33.339657
1,1,33.343839
2,2,33.35092
3,3,33.358068
2,2,33.36692
1,1,33.371406
4,4,33.381302
2,2,33.389628
1,1,33.394516
2,2,33.400134
1,1,33.406551
2,2,33.410956
1,1,33.415954
1,1,33.422162
2,2,33.426625
2,2,33.432917
5,5,33.44449
3,3,33.452486
1,1,33.455986
3,3,33.465456
3,3,33.473551
1,1,33.479044
6,6,33.490662
1,1,33.493885
4,4,33.521533
2,2,33.531689
1,1,33.536685
1,1,33.541377
2,2,33.551824
1,1,33.556411
1,1,33.560529
1,1,33.568473
1,1,33.574229
4,4,33.584604
6,6,33.602679
1,1,33.609095
1,1,33.613451
2,2,33.618925
2,2,33.62775
9,9,33.652168
1,1,33.658429
1,1,33.663855
1,1,33.66801
1,1,33.673783
1,1,33.680075
1,1,33.689727
1,1,33.694052
1,1,33.699524
1,1,33.708557
1,1,33.719759
1,1,33.726443
1,1,33.734653
1,1,33.745508
1,1,33.763704
1,1,33.770801
1,1,33.779958
1,1,33.791026
1,1,33.804242
1,1,33.812378
1,1,33.827278
1,1,33.840216
1,1,33.850819
1,1,33.856738
1,1,33.866012
1,1,33.876995
1,1,33.89017
1,1,33.897615
1,1,33.905196
1,1,33.91147
1,1,33.918449
1,1,33.922296
1,1,33.928307
1,1,33.93384
1,1,33.939914
1,1,33.943059
1,1,33.947411
1,1,33.952286
1,1,33.957369
1,1,33.960635
1,1,33.963872
1,1,33.9703
1,1,33.975609
1,1,33.978716
1,1,33.982815
1,1,33.989239
1,1,33.996627
1,1,34.000601
1,1,34.005792
1,1,34.011668
1,1,34.018556
1,1,34.022947
1,1,34.026319
1,1,34.030934
1,1,34.039489
1,1,34.042731
1,1,34.046173
1,1,34.05259
1,1,34.058831
1,1,34.062668
1,1,34.067292
1,1,34.073986
1,1,34.080705
1,1,34.086485
2,2,34.092282
1,1,34.101423
1,1,34.105916
1,1,34.109009
1,1,34.112477
1,1,34.123351
1,1,34.126601
1,1,34.129987
1,1,34.13511
1,1,34.14335
1,1,34.14698
1,1,34.152258
1,1,34.156155
1,1,34.164643
1,1,34.168645
1,1,34.172275
1,1,34.176139
1,1,34.183012
1,1,34.187597
1,1,34.191252
1,1,34.196431
1,1,34.204587
1,1,34.208324
1,1,34.211956
1,1,34.215981
1,1,34.223273
1,1,34.226658
1,1,34.229811
1,1,34.233134
1,1,34.24091
1,1,34.245523
1,1,34.248727
1,1,34.252521
1,1,34.259234
1,1,34.263584
1,1,34.267196
1,1,34.27116
1,1,34.277744
2,2,34.282483
1,1,34.285858
1,1,34.291619
1,1,34.295865
1,1,34.300912
1,1,34.306279
7,7,34.330649
2,2,34.342785
1,1,34.346
2,2,34.350938
3,3,34.359836
2,2,34.371611
1,1,34.374751
1,1,34.377768
4,4,34.387648
2,2,34.395038
3,3,34.400523
1,1,34.406413
3,3,34.411826
2,2,34.420686
1,1,34.423938
2,2,34.42994
2,2,34.435818
7,7,34.453811
2,2,34.458312
3,3,34.475802
2,2,34.487164
1,1,34.494702
1,1,34.499037
4,4,34.50931
1,1,34.513031
1,1,34.523813
1,1,34.527451
2,2,34.532163
2,2,34.53914
1,1,34.543435
1,1,34.548517
4,4,34.558254
1,1,34.563539
1,1,34.568902
2,2,34.573976
1,1,34.579785
1,1,34.583534
1,1,34.588832
1,1,34.593626
4,4,34.602664
1,1,34.607814
2,2,34.615373
1,1,34.619644
1,1,34.625078
2,2,34.628907
2,2,34.639347
5,5,34.650679
1,1,34.654048
1,1,34.658525
1,1,34.665905
1,1,34.66968
4,4,34.679376
2,2,34.684224
3,3,34.69375
1,1,34.697265
3,3,34.705829
1,1,34.710413
3,3,34.720409
7,7,34.738622
1,1,34.741513
3,3,34.749244
2,2,34.75653
8,8,34.773995
1,1,34.780905
3,3,34.78893
1,1,34.795458
2,2,34.800387
6,6,34.815318
3,3,34.821492
2,2,34.833038
3,3,34.850537
2,2,34.8585
2,2,34.869175
1,1,34.875252
3,3,34.88486
1,1,34.890555
3,3,34.898863
3,3,34.907135
4,4,34.919863
7,7,34.935808
1,1,34.939853
7,7,34.958839
1,1,34.962591
2,2,34.969794
2,2,34.974244
3,3,34.986241
4,4,34.995548
1,1,34.999232
1,1,35.005235
2,2,35.011985
1,1,35.01516
1,1,35.021352
2,2,35.02784
4,4,35.040166
3,3,35.047553
1,1,35.05145
1,1,35.055735
1,1,35.063285
1,1,35.068068
3,3,35.077684
2,2,35.082431
2,2,35.09206
2,2,35.097902
1,1,35.102959
6,6,35.119419
1,1,35.12537
9,9,35.147062
6,6,35.162783
3,3,35.172096
3,3,35.181115
1,1,35.18846
2,2,35.192907
2,2,35.199791
2,2,35.206676
7,7,35.225054
1,1,35.228673
2,2,35.235934
2,2,35.243864
2,2,35.250809
1,1,35.255408
3,3,35.26327
1,1,35.268822
1,1,35.27277
4,4,35.283134
1,1,35.287352
2,2,35.296803
1,1,35.300506
8,8,35.318593
3,3,35.327647
1,1,35.332595
1,1,35.336529
4,4,35.347339
1,1,35.352687
3,3,35.36021
4,4,35.37838
2,2,35.391276
3,3,35.401498
3,3,35.412016
2,2,35.421763
2,2,35.426703
1,1,35.431909
1,1,35.437177
1,1,35.440662
2,2,35.448433
2,2,35.453351
1,1,35.458065
1,1,35.464471
3,3,35.471269
3,3,35.479876
2,2,35.492064
3,3,35.49981
1,1,35.505798
1,1,35.509055
2,2,35.517974
1,1,35.524797
3,3,35.531154
3,3,35.541119
1,1,35.546163
1,1,35.552097
1,1,35.555456
2,2,35.56167
1,1,35.569947
1,1,35.573763
4,4,35.583921
1,1,35.587579
2,2,35.599545
4,4,35.610511
3,3,35.617542
1,1,35.624258
2,2,35.630442
1,1,35.634488
4,4,35.645981
2,2,35.65284
5,5,35.667493
2,2,35.67526
1,1,35.678281
4,4,35.689632
2,2,35.696417
1,1,35.702336
5,5,35.715308
1,1,35.719715
2,2,35.727815
1,1,35.73179
2,2,35.738512
1,1,35.745168
1,1,35.74986
2,2,35.754968
1,1,35.762606
4,4,35.775002
6,6,35.788944
1,1,35.79404
1,1,35.804405
2,2,35.812229
1,1,35.822028
2,2,35.835341
4,4,35.847357
2,2,35.852822
3,3,35.865673
2,2,35.874278
1,1,35.877557
3,3,35.886527
4,4,35.897268
1,1,35.900653
1,1,35.903933
1,1,35.907267
3,3,35.91748
1,1,35.921616
1,1,35.927258
1,1,35.931003
7,7,35.948347
3,3,35.955445
1,1,35.961274
2,2,35.965563
2,2,35.974291
2,2,35.980543
1,1,35.983902
5,5,35.996517
3,3,36.004899
3,3,36.012443
4,4,36.027414
1,1,36.030957
3,3,36.041134
6,6,36.056227
2,2,36.060604
2,2,36.068312
3,3,36.076651
1,1,36.082123
2,2,36.088527
1,1,36.092122
1,1,36.098826
1,1,36.103659
2,2,36.108071
4,4,36.120984
5,5,36.136004
1,1,36.139819
2,2,36.143896
3,3,36.153112
1,1,36.158845
2,2,36.165938
1,1,36.169717
2,2,36.177035
1,1,36.181444
1,1,36.185796
1,1,36.190731
1,1,36.196386
1,1,36.2029
1,1,36.206709
1,1,36.210779
1,1,36.216013
1,1,36.221495
1,1,36.226237
1,1,36.229398
1,1,36.234962
1,1,36.24043
1,1,36.243685
1,1,36.24844
1,1,36.254514
1,1,36.258974
1,1,36.26245
1,1,36.266302
1,1,36.272107
1,1,36.277859
2,2,36.282069
1,1,36.287717
1,1,36.291813
1,1,36.297086
1,1,36.300577
1,1,36.306537
1,1,36.309896
1,1,36.314693
1,1,36.318545
1,1,36.324558
1,1,36.328023
1,1,36.333498
2,2,36.343139
1,1,36.346421
1,1,36.351251
1,1,36.356554
1,1,36.363661
1,1,36.368956
1,1,36.373321
1,1,36.377469
1,1,36.384786
1,1,36.388664
1,1,36.392519
1,1,36.397161
1,1,36.403491
1,1,36.406749
1,1,36.411095
1,1,36.416952
2,2,36.424965
1,1,36.428409
1,1,36.432878
1,1,36.440831
1,1,36.444016
1,1,36.447129
1,1,36.451238
1,1,36.458759
1,1,36.46189
1,1,36.465068
1,1,36.468102
1,1,36.474804
1,1,36.479896
1,1,36.483197
1,1,36.486836
1,1,36.493543
1,1,36.497193
1,1,36.500957
1,1,36.504473
2,2,36.512419
1,1,36.516078
1,1,36.519746
1,1,36.528064
1,1,36.533037
1,1,36.536648
1,1,36.539875
1,1,36.546309
1,1,36.551856
2,2,36.556201
1,1,36.561232
1,1,36.564873
1,1,36.569897
1,1,36.575386
1,1,36.580733
1,1,36.583969
1,1,36.588985
1,1,36.592218
1,1,36.599256
1,1,36.603055
1,1,36.608211
1,1,36.611316
1,1,36.617128
1,1,36.621072
1,1,36.626173
2,2,36.632344
1,1,36.635773
1,1,36.639432
1,1,36.644982
1,1,36.650536
1,1,36.654379
1,1,36.657269
8,8,36.675962
1,1,36.679068
2,2,36.685688
2,2,36.691036
4,4,36.701936
1,1,36.707386
1,1,36.710648
4,4,36.720375
2,2,36.727301
3,3,36.73566
1,1,36.738668
2,2,36.746571
1,1,36.752127
2,2,36.758716
4,4,36.768713
2,2,36.774097
1,1,36.778238
1,1,36.784373
1,1,36.788029
3,3,36.797164
3,3,36.805155
1,1,36.810716
1,1,36.815253
1,1,36.819696
2,2,36.827694
1,1,36.831604
1,1,36.835756
2,2,36.843513
1,1,36.848178
1,1,36.852595
2,2,36.860405
2,2,36.865219
5,5,36.87999
1,1,36.885894
2,2,36.891145
1,1,36.894262
3,3,36.905153
2,2,36.912334
2,2,36.917002
1,1,36.920902
1,1,36.929374
1,1,36.932519
2,2,36.938337
2,2,36.944391
2,2,36.95192
2,2,36.960274
1,1,36.96338
3,3,36.974214
2,2,36.986547
1,1,37.007404
1,1,37.011681
2,2,37.017211
2,2,37.028381
3,3,37.038842
1,1,37.043495
3,3,37.053486
3,3,37.062127
1,1,37.067723
3,3,37.076025
1,1,37.083878
1,1,37.090824
2,2,37.095115
1,1,37.101379
3,3,37.110631
2,2,37.120294
3,3,37.12958
1,1,37.133414
3,3,37.142829
5,5,37.157252
2,2,37.161707
3,3,37.173049
6,6,37.189482
2,2,37.196588
2,2,37.204513
3,3,37.211238
2,2,37.219633
1,1,37.22522
6,6,37.240125
2,2,37.247391
1,1,37.251909
2,2,37.26109
2,2,37.266416
1,1,37.272647
1,1,37.27686
1,1,37.280636
1,1,37.285712
1,1,37.292443
1,1,37.296962
2,2,37.30616
3,3,37.313718
2,2,37.321508
5,5,37.333904
3,3,37.345149
2,2,37.351565
1,1,37.355782
1,1,37.360731
2,2,37.367791
1,1,37.372365
2,2,37.379197
1,1,37.382616
3,3,37.396422
2,2,37.401292
2,2,37.408955
3,3,37.417509
1,1,37.422852
4,4,37.432239
3,3,37.441156
3,3,37.448898
1,1,37.456485
1,1,37.459822
2,2,37.464713
1,1,37.471149
1,1,37.47757
1,1,37.481004
1,1,37.484372
3,3,37.494153
4,4,37.505651
1,1,37.509184
1,1,37.516429
2,2,37.522038
3,3,37.532325
8,8,37.550799
2,2,37.55564
1,1,37.560678
6,6,37.576712
4,4,37.586713
2,2,37.593811
2,2,37.598463
2,2,37.607966
1,1,37.612177
3,3,37.620486
3,3,37.626216
3,3,37.637191
2,2,37.643515
1,1,37.646861
2,2,37.652174
2,2,37.663926
8,8,37.681096
1,1,37.684446
2,2,37.691107
1,1,37.695878
1,1,37.700015
1,1,37.703443
1,1,37.709207
4,4,37.722165
2,2,37.744844
2,2,37.752149
1,1,37.755753
3,3,37.765783
1,1,37.769243
2,2,37.775633
2,2,37.782259
3,3,37.793672
2,2,37.801021
2,2,37.808732
5,5,37.820514
1,1,37.826325
3,3,37.835214
4,4,37.846195
1,1,37.851344
1,1,37.856928
2,2,37.864482
2,2,37.872816
1,1,37.884725
1,1,37.901307
2,2,37.909686
2,2,37.917785
1,1,37.923428
1,1,37.93075
1,1,37.937678
2,2,37.943526
1,1,37.947261
2,2,37.961339
1,1,37.965293
1,1,37.969609
2,2,37.976924
1,1,37.982456
2,2,37.990922
1,1,37.99409
2,2,38.000298
2,2,38.012062
2,2,38.017354
1,1,38.024008
3,3,38.030683
4,4,38.04399
3,3,38.052893
2,2,38.0595
2,2,38.066528
1,1,38.073733
2,2,38.080543
2,2,38.085719
1,1,38.091877
3,3,38.101818
2,2,38.111325
1,1,38.11926
3,3,38.135439
1,1,38.143132
3,3,38.157238
1,1,38.161877
1,1,38.167263
4,4,38.179926
3,3,38.199804
2,2,38.207715
4,4,38.219246
1,1,38.224207
2,2,38.229107
1,1,38.237294
7,7,38.250449
4,4,38.268276
1,1,38.274875
3,3,38.280479
6,6,38.295402
2,2,38.304203
1,1,38.310317
1,1,38.313647
1,1,38.317834
2,2,38.327817
1,1,38.331102
1,1,38.335956
2,2,38.342866
1,1,38.347656
1,1,38.351599
2,2,38.358136
3,3,38.363394
2,2,38.373898
1,1,38.376969
4,4,38.388788
2,2,38.395935
1,1,38.403775
2,2,38.408961
1,1,38.421883
2,2,38.430823
1,1,38.444996
1,1,38.457384
2,2,38.462477
2,2,38.47266
5,5,38.490171
3,3,38.498647
1,1,38.50504
3,3,38.515237
3,3,38.524221
1,1,38.529644
6,6,38.544607
1,1,38.548535
4,4,38.562356
2,2,38.572192
1,1,38.575684
1,1,38.579155
2,2,38.591383
1,1,38.595555
1,1,38.599779
2,2,38.607634
1,1,38.612199
4,4,38.627098
6,6,38.64354
1,1,38.64913
1,1,38.660726
2,2,38.6766
2,2,38.684203
2,2,38.691976
1,1,38.698057
1,1,38.704677
1,1,38.708427
1,1,38.713735
1,1,38.720858
1,1,38.724818
1,1,38.728375
1,1,38.733801
1,1,38.740944
1,1,38.744475
1,1,38.748101
1,1,38.754787
1,1,38.759631
1,1,38.762998
1,1,38.768374
1,1,38.775943
1,1,38.78087
1,1,38.785942
1,1,38.789444
1,1,38.795528
1,1,38.803633
1,1,38.807421
1,1,38.810454
1,1,38.816763
1,1,38.823826
1,1,38.829909
1,1,38.836457
1,1,38.85014
1,1,38.85908
1,1,38.865937
1,1,38.871139
1,1,38.878452
1,1,38.885406
1,1,38.890466
1,1,38.89358
1,1,38.900629
2,2,38.907756
1,1,38.910891
1,1,38.916618
1,1,38.92078
1,1,38.925767
1,1,38.929963
1,1,38.937494
1,1,38.940815
1,1,38.945505
1,1,38.949949
1,1,38.956621
1,1,38.960257
1,1,38.964022
1,1,38.970256
1,1,38.975301
1,1,38.979002
1,1,38.984939
2,2,38.991897
1,1,38.995199
2,2,39.000888
1,1,39.011864
1,1,39.018076
1,1,39.025077
1,1,39.030194
1,1,39.045487
1,1,39.049117
1,1,39.055218
1,1,39.059293
1,1,39.067908
1,1,39.072301
1,1,39.076008
1,1,39.079612
1,1,39.087413
1,1,39.090823
1,1,39.093851
1,1,39.097509
1,1,39.106894
1,1,39.110381
1,1,39.113492
1,1,39.117001
1,1,39.126223
1,1,39.131209
1,1,39.135035
1,1,39.139653
1,1,39.147133
1,1,39.153207
1,1,39.157596
1,1,39.161394
1,1,39.170312
1,1,39.173692
1,1,39.177264
1,1,39.183206
1,1,39.192909
1,1,39.196763
1,1,39.202567
2,2,39.210502
1,1,39.217412
1,1,39.224526
1,1,39.229731
1,1,39.246645
1,1,39.266861
1,1,39.27804
1,1,39.282083
1,1,39.291288
2,2,39.2978
2,2,39.307352
1,1,39.31019
1,1,39.313221
1,1,39.320101
1,1,39.326301
2,2,39.332181
7,7,39.349125
2,2,39.356668
1,1,39.36184
2,2,39.367756
2,2,39.375185
2,2,39.381303
1,1,39.385717
1,1,39.391193
4,4,39.400161
2,2,39.408171
3,3,39.416876
1,1,39.421456
3,3,39.429991
2,2,39.437867
1,1,39.44316
2,2,39.447679
2,2,39.457318
7,7,39.472055
2,2,39.478654
3,3,39.488899
2,2,39.493764
1,1,39.499129
1,1,39.506867
3,3,39.514535
1,1,39.525315
1,1,39.532845
1,1,39.539885
2,2,39.549053
2,2,39.556399
1,1,39.561342
1,1,39.567708
3,3,39.573796
1,1,39.580327
1,1,39.587015
2,2,39.591915
1,1,39.59707
1,1,39.600766
1,1,39.606774
1,1,39.610184
4,4,39.62088
1,1,39.625824
2,2,39.632829
1,1,39.637187
1,1,39.642196
3,3,39.648391
2,2,39.657686
5,5,39.670215
1,1,39.673338
1,1,39.678275
1,1,39.684649
1,1,39.69003
4,4,39.69963
2,2,39.707502
3,3,39.71514
1,1,39.724615
1,1,39.730148
1,1,39.736152
3,3,39.756186
7,7,39.773761
2,2,39.778406
5,5,39.790698
3,3,39.800895
8,8,39.818148
1,1,39.821637
1,1,39.826508
1,1,39.83098
2,2,39.838792
6,6,39.853462
2,2,39.857568
2,2,39.86604
