#{"t_start": 1644498532.866197, "env_id": null}
r,l,t
1,1,23.215114
2,2,23.223569
1,1,23.226312
1,1,23.22907
6,6,23.239976
2,2,23.245902
2,2,23.25007
7,7,23.26305
1,1,23.265648
1,1,23.269759
2,2,23.279993
1,1,23.284571
1,1,23.287437
1,1,23.299109
1,1,23.312867
1,1,23.326795
2,2,23.339593
2,2,23.350297
1,1,23.354694
2,2,23.360561
1,1,23.365535
1,1,23.378415
2,2,23.388311
5,5,23.405879
2,2,23.412687
5,5,23.426754
1,1,23.42974
7,7,23.454507
1,1,23.456365
1,1,23.458079
1,1,23.459763
1,1,23.465505
1,1,23.467228
1,1,23.46904
2,2,23.473492
1,1,23.479962
1,1,23.483631
2,2,23.488439
1,1,23.499136
3,3,23.508036
2,2,23.511483
1,1,23.516352
5,5,23.527316
2,2,23.530843
2,2,23.535065
4,4,23.54002
5,5,23.545384
5,5,23.555191
1,1,23.556873
1,1,23.558973
3,3,23.56271
1,1,23.565722
2,2,23.573944
1,1,23.579334
4,4,23.589781
2,2,23.598361
1,1,23.605338
2,2,23.612515
3,3,23.627738
3,3,23.655206
2,2,23.65782
2,2,23.660216
4,4,23.67267
1,1,23.677386
1,1,23.689279
3,3,23.71316
2,2,23.725875
1,1,23.72967
4,4,23.745344
2,2,23.767376
1,1,23.77016
2,2,23.796815
1,1,23.806232
2,2,23.809866
1,1,23.812865
1,1,23.82205
1,1,23.825657
1,1,23.827196
3,3,23.832775
1,1,23.840825
1,1,23.845248
4,4,23.855756
1,1,23.859706
4,4,23.869728
4,4,23.875952
2,2,23.879034
1,1,23.888909
4,4,23.903803
4,4,23.921628
4,4,23.938286
1,1,23.941917
3,3,23.953064
1,1,23.962305
3,3,23.980974
1,1,23.983052
2,2,23.996405
1,1,24.005229
2,2,24.015348
2,2,24.018599
1,1,24.024274
2,2,24.031468
1,1,24.033312
4,4,24.04698
3,3,24.056089
1,1,24.063729
3,3,24.070196
1,1,24.074712
1,1,24.078961
9,9,24.110878
1,1,24.113558
2,2,24.117377
1,1,24.12562
1,1,24.131142
3,3,24.136227
1,1,24.139106
1,1,24.146378
1,1,24.149039
3,3,24.154626
2,2,24.157494
1,1,24.160383
2,2,24.16375
3,3,24.167625
3,3,24.171561
4,4,24.179844
1,1,24.184512
1,1,24.186234
2,2,24.190266
1,1,24.206236
2,2,24.211298
2,2,24.214897
2,2,24.219011
1,1,24.223551
1,1,24.228503
2,2,24.233023
1,1,24.234852
1,1,24.240367
1,1,24.243938
2,2,24.250537
2,2,24.258888
4,4,24.303796
4,4,24.312726
6,6,24.324049
2,2,24.327073
1,1,24.334151
4,4,24.348498
1,1,24.350226
2,2,24.354081
1,1,24.363624
1,1,24.365935
1,1,24.367508
1,1,24.369019
3,3,24.376155
3,3,24.380159
1,1,24.38253
2,2,24.515389
1,1,24.528236
2,2,24.53242
1,1,24.534031
3,3,24.544908
2,2,24.550276
1,1,24.554626
3,3,24.566588
6,6,24.57945
3,3,24.588883
3,3,24.706869
1,1,24.713067
1,1,24.716378
1,1,24.729407
1,1,24.733074
1,1,24.735582
1,1,24.738033
1,1,24.745682
1,1,24.749061
2,2,24.75526
1,1,24.757818
2,2,24.767021
1,1,24.77148
4,4,24.77676
1,1,24.778389
3,3,24.786328
3,3,24.791571
2,2,24.794991
1,1,24.798014
3,3,24.886513
1,1,24.889625
2,2,24.893201
1,1,24.898456
5,5,24.916814
1,1,24.920224
1,1,24.923347
1,1,24.925478
3,3,24.938244
1,1,24.946614
2,2,24.954632
1,1,24.966311
1,1,24.990078
5,5,25.012567
4,4,25.018098
2,2,25.023758
4,4,25.034263
2,2,25.038234
1,1,25.040283
1,1,25.044809
1,1,25.052867
1,1,25.055408
1,1,25.057234
3,3,25.064002
2,2,25.068366
1,1,25.071899
1,1,25.073708
3,3,25.077713
1,1,25.082208
2,2,25.089332
2,2,25.093226
2,2,25.138572
1,1,25.146676
1,1,25.148666
1,1,25.150817
2,2,25.15462
1,1,25.165042
1,1,25.173632
1,1,25.177686
3,3,25.186602
2,2,25.200785
1,1,25.206804
1,1,25.208983
1,1,25.21158
1,1,25.218129
4,4,25.228888
1,1,25.263705
2,2,25.268224
1,1,25.272873
2,2,25.277211
1,1,25.279154
1,1,25.283465
2,2,25.308351
2,2,25.313094
1,1,25.315925
1,1,25.318316
4,4,25.329217
2,2,25.332939
1,1,25.335364
1,1,25.33852
2,2,25.384631
1,1,25.397503
2,2,25.400096
2,2,25.404247
3,3,25.413372
1,1,25.415336
1,1,25.417374
1,1,25.419397
1,1,25.425646
2,2,25.429377
7,7,25.436432
1,1,25.469176
1,1,25.478048
1,1,25.48853
1,1,25.491588
1,1,25.493706
2,2,25.499179
3,3,25.504738
4,4,25.509871
1,1,25.514297
1,1,25.518537
1,1,25.524282
2,2,25.531437
2,2,25.535426
1,1,25.542899
2,2,25.548023
2,2,25.552083
3,3,25.585139
1,1,25.588565
1,1,25.600137
1,1,25.603577
2,2,25.607389
1,1,25.611158
1,1,25.613118
2,2,25.616717
3,3,25.620715
1,1,25.627318
3,3,25.632824
1,1,25.634454
3,3,25.673642
2,2,25.690581
1,1,25.718302
5,5,25.734676
1,1,25.737601
2,2,25.744611
1,1,25.75151
4,4,25.770464
2,2,25.78061
1,1,25.784231
1,1,25.794044
7,7,25.818246
1,1,25.835642
1,1,25.853876
1,1,25.859717
2,2,25.865211
2,2,25.868075
3,3,25.934901
2,2,25.943418
2,2,25.951547
4,4,26.001002
1,1,26.010583
3,3,26.015283
1,1,26.016777
1,1,26.018528
4,4,26.032124
4,4,26.040085
1,1,26.042969
1,1,26.045519
1,1,26.050788
3,3,26.057205
6,6,26.064634
1,1,26.066774
1,1,26.103826
1,1,26.109975
1,1,26.112857
1,1,26.115123
7,7,26.13295
2,2,26.137865
2,2,26.14602
2,2,26.153136
2,2,26.168194
3,3,26.175717
2,2,26.179842
4,4,26.188343
2,2,26.20329
2,2,26.206378
1,1,26.212461
1,1,26.214804
1,1,26.218389
1,1,26.223213
1,1,26.22837
1,1,26.230245
1,1,26.237843
1,1,26.243871
1,1,26.246085
1,1,26.249579
1,1,26.255556
2,2,26.259675
1,1,26.262509
1,1,26.264117
1,1,26.266798
1,1,26.269347
3,3,26.276775
1,1,26.280804
2,2,26.287652
1,1,26.289762
1,1,26.293597
1,1,26.296237
2,2,26.304366
3,3,26.313149
1,1,26.315964
1,1,26.318624
1,1,26.323796
1,1,26.327057
1,1,26.331244
3,3,26.336993
4,4,26.344991
2,2,26.348764
1,1,26.350914
2,2,26.355486
3,3,26.364537
2,2,26.368585
1,1,26.373766
1,1,26.377556
5,5,26.394005
5,5,26.400097
1,1,26.403118
2,2,26.409035
2,2,26.413659
4,4,26.419222
1,1,26.427604
1,1,26.429543
1,1,26.436344
1,1,26.446164
2,2,26.455257
1,1,26.463791
2,2,26.469898
1,1,26.472488
3,3,26.477749
2,2,26.480272
3,3,26.499544
3,3,26.509122
1,1,26.512917
1,1,26.515738
1,1,26.52831
1,1,26.533021
2,2,26.535821
4,4,26.545994
1,1,26.584348
2,2,26.58951
1,1,26.592117
5,5,26.638007
1,1,26.657945
1,1,26.663928
2,2,26.684176
1,1,26.690251
1,1,26.731439
4,4,26.754043
2,2,26.763969
1,1,26.77585
2,2,26.799042
1,1,26.805
1,1,26.806788
1,1,26.813993
1,1,26.829263
2,2,26.836144
4,4,26.849244
6,6,26.869817
1,1,26.876563
2,2,26.893639
3,3,26.905309
1,1,26.908624
2,2,26.919552
2,2,26.926943
2,2,26.938001
3,3,26.949959
4,4,26.959786
3,3,26.968049
2,2,26.976704
4,4,26.983609
1,1,27.00301
2,2,27.009244
1,1,27.016045
1,1,27.025804
2,2,27.067441
1,1,27.069909
1,1,27.073028
4,4,27.085899
4,4,27.205625
2,2,27.213999
2,2,27.219254
3,3,27.232749
5,5,27.248473
2,2,27.254501
1,1,27.325179
2,2,27.327963
1,1,27.334425
1,1,27.336771
1,1,27.338344
1,1,27.340197
3,3,27.349114
1,1,27.352118
9,9,27.360282
1,1,27.364843
2,2,27.413216
1,1,27.415794
1,1,27.418695
1,1,27.421142
1,1,27.43885
1,1,27.443647
1,1,27.445488
1,1,27.448013
1,1,27.457615
1,1,27.460001
1,1,27.46307
1,1,27.465229
5,5,27.484474
1,1,27.488184
1,1,27.489863
2,2,27.496605
1,1,27.503082
1,1,27.507412
1,1,27.509973
1,1,27.514088
1,1,27.520186
1,1,27.539345
3,3,27.572998
2,2,27.584118
2,2,27.593845
3,3,27.664451
2,2,27.712088
2,2,27.714805
1,1,27.7243
1,1,27.72781
5,5,27.740411
1,1,27.751569
1,1,27.762751
1,1,27.766469
1,1,27.76915
2,2,27.77838
2,2,27.786281
1,1,27.789445
1,1,27.793316
2,2,27.803012
1,1,27.808814
1,1,27.814218
3,3,27.832521
1,1,27.835562
2,2,27.847087
1,1,27.850074
3,3,27.859767
1,1,27.866018
2,2,27.954396
5,5,27.96521
4,4,27.976059
4,4,28.008757
1,1,28.019543
2,2,28.025628
10,10,28.05641
1,1,28.062278
2,2,28.072409
3,3,28.08694
1,1,28.092543
2,2,28.100543
1,1,28.110226
1,1,28.11676
3,3,28.129117
1,1,28.130642
4,4,28.145899
1,1,28.14743
2,2,28.156118
1,1,28.159618
6,6,28.184415
1,1,28.187703
1,1,28.192843
3,3,28.196684
1,1,28.200765
1,1,28.202967
1,1,28.204543
5,5,28.20983
1,1,28.212942
1,1,28.214952
6,6,28.220096
1,1,28.222652
2,2,28.225753
1,1,28.227349
1,1,28.229045
1,1,28.231441
5,5,28.237336
7,7,28.243934
1,1,28.245548
1,1,28.248934
2,2,28.263919
4,4,28.268011
3,3,28.270952
5,5,28.275505
3,3,28.281041
2,2,28.283614
3,3,28.287145
1,1,28.288796
1,1,28.293723
1,1,28.296114
1,1,28.297687
2,2,28.301744
2,2,28.308328
1,1,28.310854
1,1,28.312744
1,1,28.314214
1,1,28.31888
1,1,28.32109
2,2,28.325749
1,1,28.328158
2,2,28.337401
6,6,28.343479
1,1,28.346546
2,2,28.349731
1,1,28.35702
1,1,28.359453
1,1,28.362364
2,2,28.36519
2,2,28.368386
11,11,28.3786
4,4,28.384915
1,1,28.387445
1,1,28.389585
2,2,28.393427
1,1,28.3963
1,1,28.398283
1,1,28.400302
1,1,28.404262
1,1,28.406464
8,8,28.419552
1,1,28.423035
1,1,28.424942
2,2,28.429091
1,1,28.431627
1,1,28.43537
5,5,28.456212
1,1,28.458757
1,1,28.463121
2,2,28.466682
2,2,28.471087
4,4,28.482581
1,1,28.485465
3,3,28.495201
3,3,28.498561
1,1,28.500578
3,3,28.506604
1,1,28.512991
2,2,28.515597
1,1,28.518581
1,1,28.520177
2,2,28.526823
3,3,28.530296
1,1,28.532242
1,1,28.536649
1,1,28.540345
2,2,28.546026
1,1,28.547633
2,2,28.552318
1,1,28.555865
3,3,28.563454
3,3,28.568221
1,1,28.569881
2,2,28.577578
1,1,28.579445
3,3,28.584774
1,1,28.586367
4,4,28.593941
8,8,28.60395
2,2,28.606266
5,5,28.613792
1,1,28.617728
3,3,28.621181
1,1,28.625567
2,2,28.627894
2,2,28.633199
2,2,28.635839
2,2,28.638283
1,1,28.642599
1,1,28.645233
2,2,28.648669
2,2,28.651685
1,1,28.653355
3,3,28.658945
2,2,28.66202
1,1,28.663891
1,1,28.665501
1,1,28.668451
2,2,28.670964
4,4,28.67544
2,2,28.677769
1,1,28.683404
5,5,28.687797
8,8,28.696627
5,5,28.706487
1,1,28.709149
8,8,28.716194
1,1,28.717797
1,1,28.719707
4,4,28.726073
2,2,28.728359
1,1,28.72998
2,2,28.732765
3,3,28.736509
1,1,28.738397
1,1,28.740049
3,3,28.743942
2,2,28.746994
1,1,28.748598
1,1,28.750274
1,1,28.752219
1,1,28.754924
2,2,28.757311
1,1,28.759081
2,2,28.76275
1,1,28.765144
2,2,28.767455
1,1,28.769197
1,1,28.771185
1,1,28.773725
1,1,28.775514
1,1,28.777156
1,1,28.778894
1,1,28.782491
1,1,28.784359
2,2,28.786602
4,4,28.790169
1,1,28.79331
1,1,28.795526
1,1,28.797755
3,3,28.800929
1,1,28.803727
2,2,28.806074
1,1,28.807579
1,1,28.809482
1,1,28.812334
1,1,28.813973
3,3,28.817023
1,1,28.818595
3,3,28.823478
1,1,28.825137
3,3,28.828245
1,1,28.829787
1,1,28.832684
6,6,28.837935
1,1,28.839576
2,2,28.8427
1,1,28.846349
1,1,28.848138
2,2,28.850282
1,1,28.852315
1,1,28.85524
2,2,28.858127
1,1,28.860169
1,1,28.863213
2,2,28.867093
3,3,28.87198
1,1,28.873549
2,2,28.875906
1,1,28.882109
1,1,28.883958
3,3,28.892306
4,4,28.91438
1,1,28.963768
3,3,28.970134
1,1,28.972117
7,7,28.989552
1,1,29.088037
1,1,29.096405
4,4,29.155449
3,3,29.173651
1,1,29.177765
4,4,29.184818
1,1,29.186814
1,1,29.204528
1,1,29.224279
3,3,29.229554
1,1,29.232229
1,1,29.234342
1,1,29.238051
3,3,29.243569
1,1,29.245764
4,4,29.250563
5,5,29.258556
1,1,29.261479
1,1,29.264221
6,6,29.271274
2,2,29.276158
1,1,29.278199
2,2,29.286013
1,1,29.288205
1,1,29.291213
1,1,29.293727
5,5,29.303484
1,1,29.305445
1,1,29.308374
1,1,29.311445
1,1,29.314001
1,1,29.316426
1,1,29.319612
1,1,29.3229
2,2,29.326188
3,3,29.329725
1,1,29.333551
2,2,29.336607
2,2,29.339701
1,1,29.343145
1,1,29.346046
2,2,29.349301
1,1,29.35195
4,4,29.359796
2,2,29.374009
2,2,29.377949
5,5,29.386104
1,1,29.388796
2,2,29.395132
1,1,29.399757
3,3,29.404443
1,1,29.40652
6,6,29.423211
3,3,29.427386
3,3,29.432609
3,3,29.435588
1,1,29.456136
3,3,29.459448
2,2,29.463142
2,2,29.467032
1,1,29.475292
1,1,29.477752
4,4,29.487465
2,2,29.502725
1,1,29.510752
1,1,29.513289
4,4,29.523263
2,2,29.528576
2,2,29.536802
1,1,29.542754
2,2,29.546523
1,1,29.552547
6,6,29.565748
2,2,29.570196
1,1,29.574795
1,1,29.577113
1,1,29.579696
1,1,29.58519
1,1,29.594145
1,1,29.61128
3,3,29.620319
3,3,29.632344
3,3,29.645823
1,1,29.650067
3,3,29.660769
1,1,29.66639
2,2,29.676128
8,8,29.699683
2,2,29.709151
2,2,29.712745
2,2,29.71755
1,1,29.719454
1,1,29.72674
2,2,29.729854
5,5,29.737653
1,1,29.739713
2,2,29.747547
1,1,29.749444
1,1,29.754121
1,1,29.760455
1,1,29.767142
1,1,29.77143
1,1,29.777824
1,1,29.783581
2,2,29.789386
2,2,29.797738
4,4,29.81083
1,1,29.81719
2,2,29.82793
2,2,29.831521
6,6,29.838237
1,1,29.839879
1,1,29.845002
1,1,29.847494
1,1,29.849179
1,1,29.851583
2,2,29.856773
3,3,29.86213
1,1,29.863829
2,2,29.866657
3,3,29.873048
1,1,29.87488
2,2,29.878685
4,4,29.88299
7,7,29.897049
1,1,29.899329
6,6,29.908089
1,1,29.911372
1,1,29.927463
2,2,29.930396
2,2,29.93433
1,1,29.937057
1,1,29.948281
1,1,29.951957
3,3,29.958007
1,1,29.962172
2,2,30.038739
1,1,30.093842
2,2,30.104482
2,2,30.109445
1,1,30.11786
1,1,30.11992
1,1,30.126022
3,3,30.133579
1,1,30.140407
1,1,30.155592
1,1,30.160051
1,1,30.169749
5,5,30.183737
1,1,30.189026
7,7,30.214428
2,2,30.217395
2,2,30.234885
1,1,30.237989
2,2,30.242896
5,5,30.258502
1,1,30.26439
1,1,30.269766
6,6,30.288697
1,1,30.295155
1,1,30.297897
1,1,30.303316
2,2,30.31051
1,1,30.316871
1,1,30.325295
2,2,30.331706
2,2,30.335632
1,1,30.343962
1,1,30.350688
1,1,30.353336
8,8,30.376707
1,1,30.38442
3,3,30.392875
1,1,30.396593
1,1,30.399698
1,1,30.403042
3,3,30.410205
1,1,30.418915
1,1,30.423313
1,1,30.427638
2,2,30.434736
4,4,30.445008
2,2,30.452157
1,1,30.454367
2,2,30.461111
2,2,30.46535
1,1,30.469272
2,2,30.475815
3,3,30.48227
1,1,30.48569
1,1,30.488207
1,1,30.491416
1,1,30.495985
4,4,30.50366
1,1,30.506132
6,6,30.518374
2,2,30.525694
1,1,30.529822
3,3,30.534914
2,2,30.537766
2,2,30.623678
1,1,30.625298
1,1,30.632692
3,3,30.638356
2,2,30.70625
1,1,30.708612
1,1,30.711947
3,3,30.715845
1,1,30.76437
2,2,30.779483
2,2,30.786367
2,2,30.793703
1,1,30.822197
1,1,30.826754
2,2,30.829882
2,2,30.837655
1,1,30.882879
1,1,30.8859
2,2,30.903716
1,1,30.906016
4,4,30.925541
5,5,30.954314
1,1,30.960918
1,1,30.963576
2,2,30.984497
1,1,30.986723
3,3,30.990046
3,3,30.99713
1,1,31.003846
3,3,31.013486
1,1,31.016144
1,1,31.018057
1,1,31.022606
1,1,31.024681
3,3,31.031509
1,1,31.033643
4,4,31.043925
1,1,31.050051
1,1,31.056231
2,2,31.060113
3,3,31.068841
3,3,31.074075
1,1,31.076919
2,2,31.081692
1,1,31.090767
1,1,31.09469
3,3,31.103428
1,1,31.105736
1,1,31.242533
1,1,31.246921
1,1,31.249723
1,1,31.253001
1,1,31.315377
1,1,31.322193
2,2,31.326787
2,2,31.333463
3,3,31.345894
3,3,31.351929
5,5,31.358866
2,2,31.36254
3,3,31.394803
1,1,31.401399
3,3,31.406887
1,1,31.413007
1,1,31.42852
1,1,31.433215
1,1,31.435733
2,2,31.439955
1,1,31.446901
3,3,31.452595
4,4,31.45913
1,1,31.467847
1,1,31.476848
6,6,31.488932
1,1,31.514912
1,1,31.519177
1,1,31.528285
1,1,31.532211
1,1,31.53639
2,2,31.54538
1,1,31.550621
2,2,31.555273
1,1,31.557948
1,1,31.560295
1,1,31.588325
2,2,31.599709
1,1,31.603683
2,2,31.607005
2,2,31.633955
2,2,31.637626
1,1,31.639892
2,2,31.64505
6,6,31.657095
1,1,31.662774
2,2,31.666085
3,3,31.671169
2,2,31.694001
1,1,31.696905
3,3,31.704582
1,1,31.725274
8,8,31.739082
2,2,31.746592
5,5,31.771713
2,2,31.779241
1,1,31.784262
1,1,31.787999
3,3,31.798615
2,2,31.803479
2,2,31.817845
4,4,31.831772
1,1,31.836533
5,5,31.847009
2,2,31.853466
1,1,31.86899
2,2,31.876247
2,2,31.88559
1,1,31.898111
1,1,31.90325
1,1,31.918242
1,1,31.923067
1,1,31.935932
2,2,31.95522
2,2,31.960208
1,1,31.970074
2,2,31.98505
1,1,31.988628
4,4,31.999233
1,1,32.005601
1,1,32.014355
1,1,32.023737
1,1,32.029505
2,2,32.033091
1,1,32.037272
2,2,32.045931
4,4,32.062816
1,1,32.064573
1,1,32.0715
2,2,32.083883
1,1,32.088051
1,1,32.089945
2,2,32.107948
2,2,32.11277
1,1,32.114459
1,1,32.12033
2,2,32.130026
2,2,32.13506
1,1,32.137081
1,1,32.145459
1,1,32.154694
1,1,32.164651
3,3,32.17028
1,1,32.172869
4,4,32.190066
1,1,32.202594
3,3,32.211445
2,2,32.216785
1,1,32.221609
2,2,32.226376
1,1,32.228248
1,1,32.23016
1,1,32.24318
3,3,32.252313
1,1,32.254281
1,1,32.256277
5,5,32.270646
1,1,32.272871
1,1,32.276866
1,1,32.283275
1,1,32.289456
1,1,32.292627
1,1,32.294385
2,2,32.304175
2,2,32.314461
2,2,32.319606
8,8,32.338897
1,1,32.343663
1,1,32.347626
2,2,32.353377
1,1,32.35673
1,1,32.359113
3,3,32.369495
1,1,32.372258
4,4,32.377365
2,2,32.384495
2,2,32.387863
4,4,32.393152
1,1,32.395404
1,1,32.397379
2,2,32.406258
2,2,32.409286
1,1,32.412227
2,2,32.414751
1,1,32.419472
2,2,32.426184
1,1,32.429798
1,1,32.432505
1,1,32.436036
1,1,32.442105
1,1,32.444209
1,1,32.445889
1,1,32.448357
1,1,32.454951
1,1,32.45665
4,4,32.474699
3,3,32.490105
1,1,32.496558
2,2,32.505002
1,1,32.50665
3,3,32.547082
4,4,32.576104
2,2,32.582897
3,3,32.595991
1,1,32.608283
3,3,32.620741
1,1,32.625179
2,2,32.627998
1,1,32.635004
1,1,32.638461
2,2,32.646341
3,3,32.651768
1,1,32.667827
3,3,32.675281
4,4,32.708993
2,2,32.715299
6,6,32.729727
1,1,32.734506
2,2,32.745349
2,2,32.759303
1,1,32.768248
1,1,32.783427
2,2,32.788634
3,3,32.797864
2,2,32.808646
1,1,32.81485
1,1,32.822621
2,2,32.828161
1,1,32.833648
2,2,32.837632
1,1,32.845743
1,1,32.848149
1,1,32.855021
6,6,32.873641
1,1,32.88001
2,2,32.884505
2,2,32.905116
2,2,32.910326
3,3,32.915182
2,2,32.934901
1,1,32.965344
1,1,32.967499
1,1,32.973236
3,3,32.984359
2,2,32.988669
1,1,32.990594
3,3,32.997642
1,1,32.99932
1,1,33.007277
1,1,33.011567
1,1,33.013817
4,4,33.020056
1,1,33.036704
2,2,33.04275
1,1,33.045563
2,2,33.048784
4,4,33.064047
3,3,33.068867
1,1,33.070603
3,3,33.07752
2,2,33.08842
1,1,33.092198
3,3,33.097288
3,3,33.107073
2,2,33.12614
1,1,33.129656
3,3,33.135216
2,2,33.13898
3,3,33.14705
1,1,33.150049
2,2,33.153502
1,1,33.157134
3,3,33.167932
1,1,33.17129
1,1,33.174282
5,5,33.192959
1,1,33.197124
4,4,33.205035
2,2,33.245116
2,2,33.259668
1,1,33.308119
2,2,33.313157
1,1,33.314863
2,2,33.318358
1,1,33.32675
4,4,33.333917
2,2,33.336932
3,3,33.343126
2,2,33.359595
1,1,33.36401
1,1,33.368836
5,5,33.383783
1,1,33.402463
3,3,33.406263
4,4,33.41326
3,3,33.417894
6,6,33.440318
2,2,33.459329
2,2,33.470043
4,4,33.474772
1,1,33.487217
4,4,33.504201
8,8,33.537347
3,3,33.560144
2,2,33.577712
3,3,33.583325
3,3,33.593791
1,1,33.602805
1,1,33.609531
2,2,33.615965
2,2,33.618969
4,4,33.626441
3,3,33.638695
4,4,33.645543
1,1,33.651418
1,1,33.65363
2,2,33.660508
1,1,33.668471
1,1,33.670605
5,5,33.689275
2,2,33.711343
1,1,33.714857
3,3,33.718236
1,1,33.742748
1,1,33.754951
1,1,33.757477
1,1,33.759749
2,2,33.765134
2,2,33.777033
1,1,33.780285
1,1,33.798767
7,7,33.872328
1,1,33.878835
1,1,33.881307
1,1,33.884949
2,2,33.892984
2,2,33.902464
1,1,33.904019
7,7,33.947303
3,3,33.986709
4,4,33.994611
1,1,33.999951
2,2,34.007908
1,1,34.011546
9,9,34.054307
1,1,34.056141
2,2,34.063104
3,3,34.066565
3,3,34.088615
3,3,34.104981
1,1,34.127264
4,4,34.14758
1,1,34.150371
5,5,34.173145
4,4,34.196883
2,2,34.201592
6,6,34.236286
1,1,34.240438
3,3,34.247176
1,1,34.253301
4,4,34.266213
3,3,34.271596
1,1,34.273611
1,1,34.278274
1,1,34.298466
1,1,34.301591
1,1,34.304174
3,3,34.308138
1,1,34.313779
1,1,34.322489
1,1,34.327457
1,1,34.333044
3,3,34.337819
3,3,34.350344
1,1,34.363557
1,1,34.365741
2,2,34.375724
1,1,34.388733
1,1,34.396499
1,1,34.398258
1,1,34.402991
1,1,34.411184
1,1,34.427468
1,1,34.431227
2,2,34.453821
1,1,34.457009
1,1,34.465648
1,1,34.467711
2,2,34.472518
1,1,34.475308
3,3,34.480351
3,3,34.485453
4,4,34.505659
2,2,34.514675
3,3,34.519049
1,1,34.523542
1,1,34.529154
1,1,34.533689
1,1,34.535487
2,2,34.615695
1,1,34.625405
1,1,34.63396
1,1,34.638924
1,1,34.643636
2,2,34.659323
1,1,34.672138
3,3,34.689867
1,1,34.711636
2,2,34.745889
3,3,34.749702
1,1,34.75432
8,8,34.766252
1,1,34.779718
1,1,34.782283
1,1,34.783939
4,4,34.794375
1,1,34.799786
3,3,34.811792
6,6,34.843638
1,1,34.846954
1,1,34.855178
1,1,34.860313
1,1,34.863482
1,1,34.865866
2,2,34.878025
1,1,34.879671
3,3,34.884884
4,4,34.88864
6,6,34.921724
1,1,34.929511
2,2,34.950078
2,2,34.969753
1,1,35.003466
1,1,35.009593
1,1,35.016208
1,1,35.018974
4,4,35.026149
2,2,35.028558
1,1,35.032439
2,2,35.039496
1,1,35.045354
1,1,35.048382
1,1,35.054089
1,1,35.057048
4,4,35.071045
1,1,35.073813
1,1,35.075248
5,5,35.087095
5,5,35.09477
1,1,35.10473
1,1,35.106469
1,1,35.108434
3,3,35.135853
1,1,35.142972
2,2,35.14741
1,1,35.149574
1,1,35.15624
1,1,35.164996
5,5,35.180529
1,1,35.192453
3,3,35.203407
1,1,35.207549
1,1,35.212743
2,2,35.215197
2,2,35.220056
2,2,35.224272
1,1,35.232532
2,2,35.236679
3,3,35.271491
4,4,35.289621
1,1,35.303186
4,4,35.313544
3,3,35.320972
1,1,35.328598
2,2,35.334959
1,1,35.337461
4,4,35.353552
1,1,35.356762
1,1,35.363072
1,1,35.386273
3,3,35.397701
3,3,35.407352
1,1,35.409793
3,3,35.416392
1,1,35.42445
1,1,35.432563
1,1,35.434222
2,2,35.444081
3,3,35.455584
4,4,35.466495
4,4,35.472813
1,1,35.475405
3,3,35.484772
2,2,35.487446
2,2,35.491432
1,1,35.498009
2,2,35.513544
3,3,35.518925
1,1,35.520693
1,1,35.525856
2,2,35.535968
1,1,35.538946
6,6,35.553356
2,2,35.556925
1,1,35.571398
1,1,35.573518
2,2,35.575783
1,1,35.577426
1,1,35.589218
3,3,35.599019
1,1,35.602211
2,2,35.607046
1,1,35.612372
1,1,35.614192
1,1,35.632766
1,1,35.639403
3,3,35.653795
1,1,35.659293
4,4,35.673027
1,1,35.678922
1,1,35.682868
1,1,35.690132
1,1,35.708129
3,3,35.723789
1,1,35.731419
1,1,35.739851
1,1,35.757188
1,1,35.762094
1,1,35.774883
4,4,35.787379
3,3,35.812877
1,1,35.815262
3,3,35.821204
1,1,35.824659
1,1,35.826295
1,1,35.827938
2,2,35.833413
2,2,35.836235
1,1,35.837852
2,2,35.842659
1,1,35.848555
4,4,35.993068
1,1,35.998307
1,1,36.000469
3,3,36.025205
2,2,36.027544
1,1,36.033113
1,1,36.039137
3,3,36.054285
1,1,36.058337
1,1,36.070115
1,1,36.07346
2,2,36.083819
7,7,36.107199
1,1,36.111665
1,1,36.11465
5,5,36.151789
2,2,36.154948
1,1,36.163753
1,1,36.166659
1,1,36.172109
1,1,36.17454
2,2,36.177163
2,2,36.182877
3,3,36.192761
3,3,36.196782
1,1,36.198544
3,3,36.208183
1,1,36.21385
2,2,36.21727
1,1,36.219537
1,1,36.221732
3,3,36.23511
2,2,36.238193
4,4,36.245892
2,2,36.249002
1,1,36.256064
1,1,36.258607
1,1,36.261599
1,1,36.263808
2,2,36.268619
1,1,36.27106
2,2,36.275303
2,2,36.278421
1,1,36.28197
3,3,36.285514
3,3,36.288774
1,1,36.291218
1,1,36.294183
2,2,36.297578
1,1,36.29933
1,1,36.302185
1,1,36.304512
1,1,36.306209
2,2,36.308564
1,1,36.310072
1,1,36.313027
2,2,36.315501
3,3,36.318634
2,2,36.321453
6,6,36.32778
1,1,36.329343
1,1,36.33122
1,1,36.333039
1,1,36.335592
1,1,36.33752
1,1,36.339144
1,1,36.341454
2,2,36.344834
1,1,36.347246
1,1,36.349031
4,4,36.353586
1,1,36.356737
3,3,36.359677
2,2,36.362733
1,1,36.36485
4,4,36.370232
1,1,36.372597
2,2,36.375657
3,3,36.378892
3,3,36.386386
3,3,36.391361
1,1,36.39319
1,1,36.395834
1,1,36.399993
1,1,36.402265
1,1,36.404763
3,3,36.40907
4,4,36.416004
2,2,36.418333
1,1,36.420067
4,4,36.427875
1,1,36.477273
